/home/fonwin/f9utws.block/logs/20190828/omstws.log.TwsNew.g4.txt
Count=1000|Abandoned=0|Rejected=0|Sending=1000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
1764|20190828053224.345343|20190828053224.345361|20190828053224.345368|18|7|8|9|9
1766|20190828053224.345346|20190828053224.345363|20190828053224.345369|17|6|3|2|1
1768|20190828053224.345353|20190828053224.345372|20190828053224.345379|19|7|7|9|10
1770|20190828053224.345357|20190828053224.345374|20190828053224.345380|17|6|4|2|1
1772|20190828053224.345364|20190828053224.345384|20190828053224.345392|20|8|7|10|12
1774|20190828053224.345367|20190828053224.345386|20190828053224.345393|19|7|3|2|1
1776|20190828053224.345374|20190828053224.345394|20190828053224.345401|20|7|7|8|8
1778|20190828053224.345378|20190828053224.345396|20190828053224.345403|18|7|4|2|2
1780|20190828053224.345386|20190828053224.345402|20190828053224.345405|16|3|8|6|2
1782|20190828053224.345390|20190828053224.345404|20190828053224.345407|14|3|4|2|2
1784|20190828053224.345398|20190828053224.345407|20190828053224.345414|9|7|8|3|7
1786|20190828053224.345403|20190828053224.345415|20190828053224.345422|12|7|5|8|8
1788|20190828053224.345407|20190828053224.345422|20190828053224.345427|15|5|4|7|5
1790|20190828053224.345411|20190828053224.345424|20190828053224.345428|13|4|4|2|1
1792|20190828053224.345418|20190828053224.345426|20190828053224.345430|8|4|7|2|2
1794|20190828053224.345424|20190828053224.345432|20190828053224.345439|8|7|6|6|9
1796|20190828053224.345428|20190828053224.345435|20190828053224.345441|7|6|4|3|2
1798|20190828053224.345434|20190828053224.345448|20190828053224.345455|14|7|6|13|14
1800|20190828053224.345441|20190828053224.345454|20190828053224.345457|13|3|7|6|2
1802|20190828053224.345444|20190828053224.345455|20190828053224.345458|11|3|3|1|1
1804|20190828053224.345451|20190828053224.345458|20190828053224.345464|7|6|7|3|6
1806|20190828053224.345458|20190828053224.345464|20190828053224.345471|6|7|7|6|7
1808|20190828053224.345461|20190828053224.345468|20190828053224.345473|7|5|3|4|2
1810|20190828053224.345468|20190828053224.345480|20190828053224.345487|12|7|7|12|14
1812|20190828053224.345473|20190828053224.345488|20190828053224.345495|15|7|5|8|8
1814|20190828053224.345476|20190828053224.345490|20190828053224.345497|14|7|3|2|2
1816|20190828053224.345483|20190828053224.345496|20190828053224.345498|13|2|7|6|1
1818|20190828053224.345489|20190828053224.345497|20190828053224.345500|8|3|6|1|2
1820|20190828053224.345493|20190828053224.345499|20190828053224.345504|6|5|4|2|4
1822|20190828053224.345499|20190828053224.345514|20190828053224.345521|15|7|6|15|17
1824|20190828053224.345505|20190828053224.345523|20190828053224.345530|18|7|6|9|9
1826|20190828053224.345509|20190828053224.345525|20190828053224.345532|16|7|4|2|2
1828|20190828053224.345516|20190828053224.345534|20190828053224.345541|18|7|7|9|9
1830|20190828053224.345520|20190828053224.345536|20190828053224.345542|16|6|4|2|1
1832|20190828053224.345527|20190828053224.345542|20190828053224.345545|15|3|7|6|3
1834|20190828053224.345530|20190828053224.345543|20190828053224.345546|13|3|3|1|1
1836|20190828053224.345537|20190828053224.345545|20190828053224.345548|8|3|7|2|2
1838|20190828053224.345544|20190828053224.345550|20190828053224.345557|6|7|7|5|9
1840|20190828053224.345548|20190828053224.345554|20190828053224.345559|6|5|4|4|2
1842|20190828053224.345554|20190828053224.345566|20190828053224.345574|12|8|6|12|15
1844|20190828053224.345559|20190828053224.345573|20190828053224.345578|14|5|5|7|4
1846|20190828053224.345564|20190828053224.345575|20190828053224.345580|11|5|5|2|2
1848|20190828053224.345570|20190828053224.345578|20190828053224.345581|8|3|6|3|1
1850|20190828053224.345577|20190828053224.345583|20190828053224.345591|6|8|7|5|10
1852|20190828053224.345581|20190828053224.345587|20190828053224.345592|6|5|4|4|1
1854|20190828053224.345587|20190828053224.345599|20190828053224.345606|12|7|6|12|14
1856|20190828053224.345592|20190828053224.345607|20190828053224.345614|15|7|5|8|8
1858|20190828053224.345596|20190828053224.345609|20190828053224.345616|13|7|4|2|2
1860|20190828053224.345602|20190828053224.345617|20190828053224.345623|15|6|6|8|7
1862|20190828053224.345609|20190828053224.345619|20190828053224.345624|10|5|7|2|1
1864|20190828053224.345614|20190828053224.345621|20190828053224.345626|7|5|5|2|2
1866|20190828053224.345620|20190828053224.345634|20190828053224.345642|14|8|6|13|16
1868|20190828053224.345627|20190828053224.345641|20190828053224.345643|14|2|7|7|1
1870|20190828053224.345630|20190828053224.345642|20190828053224.345645|12|3|3|1|2
1872|20190828053224.345637|20190828053224.345644|20190828053224.345647|7|3|7|2|2
1874|20190828053224.345644|20190828053224.345658|20190828053224.345665|14|7|7|14|18
1876|20190828053224.345650|20190828053224.345666|20190828053224.345673|16|7|6|8|8
1878|20190828053224.345653|20190828053224.345667|20190828053224.345675|14|8|3|1|2
1880|20190828053224.345661|20190828053224.345671|20190828053224.345677|10|6|8|4|2
1882|20190828053224.345668|20190828053224.345679|20190828053224.345686|11|7|7|8|9
1884|20190828053224.345672|20190828053224.345685|20190828053224.345688|13|3|4|6|2
1886|20190828053224.345676|20190828053224.345686|20190828053224.345690|10|4|4|1|2
1888|20190828053224.345682|20190828053224.345689|20190828053224.345692|7|3|6|3|2
1890|20190828053224.345689|20190828053224.345702|20190828053224.345709|13|7|7|13|17
1892|20190828053224.345694|20190828053224.345709|20190828053224.345717|15|8|5|7|8
1894|20190828053224.345698|20190828053224.345711|20190828053224.345718|13|7|4|2|1
1896|20190828053224.345705|20190828053224.345715|20190828053224.345721|10|6|7|4|3
1898|20190828053224.345711|20190828053224.345721|20190828053224.345727|10|6|6|6|6
1900|20190828053224.345715|20190828053224.345727|20190828053224.345735|12|8|4|6|8
1902|20190828053224.345718|20190828053224.345729|20190828053224.345737|11|8|3|2|2
1904|20190828053224.345725|20190828053224.345732|20190828053224.345739|7|7|7|3|2
1906|20190828053224.345731|20190828053224.345744|20190828053224.345752|13|8|6|12|13
1908|20190828053224.345736|20190828053224.345752|20190828053224.345758|16|6|5|8|6
1910|20190828053224.345740|20190828053224.345754|20190828053224.345760|14|6|4|2|2
1912|20190828053224.345747|20190828053224.345757|20190828053224.345762|10|5|7|3|2
1914|20190828053224.345754|20190828053224.345765|20190828053224.345773|11|8|7|8|11
1916|20190828053224.345758|20190828053224.345773|20190828053224.345780|15|7|4|8|7
1918|20190828053224.345762|20190828053224.345775|20190828053224.345782|13|7|4|2|2
1920|20190828053224.345768|20190828053224.345778|20190828053224.345784|10|6|6|3|2
1922|20190828053224.345775|20190828053224.345785|20190828053224.345793|10|8|7|7|9
1924|20190828053224.345778|20190828053224.345795|20190828053224.345802|17|7|3|10|9
1926|20190828053224.345782|20190828053224.345797|20190828053224.345804|15|7|4|2|2
1928|20190828053224.345788|20190828053224.345805|20190828053224.345812|17|7|6|8|8
1930|20190828053224.345791|20190828053224.345807|20190828053224.345814|16|7|3|2|2
1932|20190828053224.345798|20190828053224.345815|20190828053224.345822|17|7|7|8|8
1934|20190828053224.345802|20190828053224.345817|20190828053224.345825|15|8|4|2|3
1936|20190828053224.345808|20190828053224.345833|20190828053224.345841|25|8|6|16|16
1938|20190828053224.345812|20190828053224.345836|20190828053224.345843|24|7|4|3|2
1940|20190828053224.345818|20190828053224.345837|20190828053224.345845|19|8|6|1|2
1942|20190828053224.345821|20190828053224.345837|20190828053224.345847|16|10|3|0|2
1944|20190828053224.345829|20190828053224.345841|20190828053224.345849|12|8|8|4|2
1946|20190828053224.345838|20190828053224.345854|20190828053224.345862|16|8|9|13|13
1948|20190828053224.345848|20190828053224.345860|20190828053224.345864|12|4|10|6|2
1950|20190828053224.345854|20190828053224.345874|20190828053224.345883|20|9|6|14|19
1952|20190828053224.345864|20190828053224.345877|20190828053224.345885|13|8|10|3|2
1954|20190828053224.345874|20190828053224.345894|20190828053224.345902|20|8|10|17|17
1956|20190828053224.345886|20190828053224.345896|20190828053224.345904|10|8|12|2|2
1958|20190828053224.345894|20190828053224.345911|20190828053224.345919|17|8|8|15|15
1960|20190828053224.345906|20190828053224.345928|20190828053224.345936|22|8|12|17|17
1962|20190828053224.345921|20190828053224.345949|20190828053224.345957|28|8|15|21|21
1964|20190828053224.345932|20190828053224.345952|20190828053224.345959|20|7|11|3|2
1966|20190828053224.345941|20190828053224.345960|20190828053224.345967|19|7|9|8|8
1968|20190828053224.345953|20190828053224.345962|20190828053224.345968|9|6|12|2|1
1970|20190828053224.345961|20190828053224.345971|20190828053224.345978|10|7|8|9|10
1972|20190828053224.345967|20190828053224.345988|20190828053224.345996|21|8|6|17|18
1974|20190828053224.345974|20190828053224.345991|20190828053224.345998|17|7|7|3|2
1976|20190828053224.345985|20190828053224.346008|20190828053224.346015|23|7|11|17|17
1978|20190828053224.345999|20190828053224.346016|20190828053224.346023|17|7|14|8|8
1980|20190828053224.346006|20190828053224.346018|20190828053224.346025|12|7|7|2|2
1982|20190828053224.346017|20190828053224.346035|20190828053224.346043|18|8|11|17|18
1984|20190828053224.346028|20190828053224.346051|20190828053224.346059|23|8|11|16|16
1986|20190828053224.346039|20190828053224.346054|20190828053224.346061|15|7|11|3|2
1988|20190828053224.346048|20190828053224.346069|20190828053224.346077|21|8|9|15|16
1990|20190828053224.346062|20190828053224.346072|20190828053224.346079|10|7|14|3|2
1992|20190828053224.346069|20190828053224.346087|20190828053224.346094|18|7|7|15|15
1994|20190828053224.346082|20190828053224.346103|20190828053224.346111|21|8|13|16|17
1996|20190828053224.346090|20190828053224.346106|20190828053224.346113|16|7|8|3|2
1998|20190828053224.346097|20190828053224.346118|20190828053224.346126|21|8|7|12|13
2000|20190828053224.346107|20190828053224.346121|20190828053224.346127|14|6|10|3|1
2002|20190828053224.346116|20190828053224.346137|20190828053224.346144|21|7|9|16|17
2004|20190828053224.346129|20190828053224.346147|20190828053224.346155|18|8|13|10|11
2006|20190828053224.346135|20190828053224.346157|20190828053224.346164|22|7|6|10|9
2008|20190828053224.346147|20190828053224.346159|20190828053224.346166|12|7|12|2|2
2010|20190828053224.346158|20190828053224.346173|20190828053224.346181|15|8|11|14|15
2012|20190828053224.346168|20190828053224.346192|20190828053224.346199|24|7|10|19|18
2014|20190828053224.346184|20190828053224.346206|20190828053224.346213|22|7|16|14|14
2016|20190828053224.346195|20190828053224.346214|20190828053224.346221|19|7|11|8|8
2018|20190828053224.346205|20190828053224.346225|20190828053224.346232|20|7|10|11|11
2020|20190828053224.346216|20190828053224.346227|20190828053224.346246|11|19|11|2|14
2022|20190828053224.346225|20190828053224.346255|20190828053224.346262|30|7|9|28|16
2024|20190828053224.346248|20190828053224.346264|20190828053224.346272|16|8|23|9|10
2026|20190828053224.346258|20190828053224.346267|20190828053224.346273|9|6|10|3|1
2028|20190828053224.346265|20190828053224.346296|20190828053224.346304|31|8|7|29|31
2030|20190828053224.346275|20190828053224.346311|20190828053224.346318|36|7|10|15|14
2032|20190828053224.346299|20190828053224.346313|20190828053224.346319|14|6|24|2|1
2034|20190828053224.346307|20190828053224.346324|20190828053224.346331|17|7|8|11|12
2036|20190828053224.346315|20190828053224.346327|20190828053224.346333|12|6|8|3|2
2038|20190828053224.346324|20190828053224.346343|20190828053224.346350|19|7|9|16|17
2040|20190828053224.346337|20190828053224.346359|20190828053224.346366|22|7|13|16|16
2042|20190828053224.346348|20190828053224.346361|20190828053224.346368|13|7|11|2|2
2044|20190828053224.346353|20190828053224.346377|20190828053224.346384|24|7|5|16|16
2046|20190828053224.346361|20190828053224.346379|20190828053224.346385|18|6|8|2|1
2048|20190828053224.346369|20190828053224.346384|20190828053224.346387|15|3|8|5|2
2050|20190828053224.346373|20190828053224.346385|20190828053224.346388|12|3|4|1|1
2052|20190828053224.346378|20190828053224.346395|20190828053224.346403|17|8|5|10|15
2054|20190828053224.346386|20190828053224.346398|20190828053224.346404|12|6|8|3|1
2056|20190828053224.346395|20190828053224.346412|20190828053224.346419|17|7|9|14|15
2058|20190828053224.346407|20190828053224.346422|20190828053224.346429|15|7|12|10|10
2060|20190828053224.346418|20190828053224.346432|20190828053224.346439|14|7|11|10|10
2062|20190828053224.346425|20190828053224.346441|20190828053224.346449|16|8|7|9|10
2064|20190828053224.346438|20190828053224.346451|20190828053224.346459|13|8|13|10|10
2066|20190828053224.346445|20190828053224.346458|20190828053224.346461|13|3|7|7|2
2068|20190828053224.346456|20190828053224.346469|20190828053224.346476|13|7|11|11|15
2070|20190828053224.346461|20190828053224.346478|20190828053224.346485|17|7|5|9|9
2072|20190828053224.346472|20190828053224.346480|20190828053224.346487|8|7|11|2|2
2074|20190828053224.346480|20190828053224.346494|20190828053224.346502|14|8|8|14|15
2076|20190828053224.346489|20190828053224.346516|20190828053224.346523|27|7|9|22|21
2078|20190828053224.346505|20190828053224.346518|20190828053224.346525|13|7|16|2|2
2080|20190828053224.346512|20190828053224.346532|20190828053224.346539|20|7|7|14|14
2082|20190828053224.346527|20190828053224.346549|20190828053224.346556|22|7|15|17|17
2084|20190828053224.346535|20190828053224.346551|20190828053224.346557|16|6|8|2|1
2086|20190828053224.346540|20190828053224.346556|20190828053224.346559|16|3|5|5|2
2088|20190828053224.346544|20190828053224.346557|20190828053224.346560|13|3|4|1|1
2090|20190828053224.346551|20190828053224.346568|20190828053224.346576|17|8|7|11|16
2092|20190828053224.346558|20190828053224.346571|20190828053224.346577|13|6|7|3|1
2094|20190828053224.346568|20190828053224.346586|20190828053224.346594|18|8|10|15|17
2096|20190828053224.346581|20190828053224.346597|20190828053224.346605|16|8|13|11|11
2098|20190828053224.346591|20190828053224.346605|20190828053224.346612|14|7|10|8|7
2100|20190828053224.346597|20190828053224.346607|20190828053224.346613|10|6|6|2|1
2102|20190828053224.346607|20190828053224.346622|20190828053224.346629|15|7|10|15|16
2104|20190828053224.346618|20190828053224.346639|20190828053224.346646|21|7|11|17|17
2106|20190828053224.346632|20190828053224.346654|20190828053224.346672|22|18|14|15|26
2108|20190828053224.346642|20190828053224.346667|20190828053224.346673|25|6|10|13|1
2110|20190828053224.346652|20190828053224.346681|20190828053224.346688|29|7|10|14|15
2112|20190828053224.346677|20190828053224.346698|20190828053224.346706|21|8|25|17|18
2114|20190828053224.346685|20190828053224.346701|20190828053224.346707|16|6|8|3|1
2116|20190828053224.346695|20190828053224.346717|20190828053224.346731|22|14|10|16|24
2118|20190828053224.346708|20190828053224.346734|20190828053224.346741|26|7|13|17|10
2120|20190828053224.346716|20190828053224.346751|20190828053224.346771|35|20|8|17|30
2123|20190828053224.346744|20190828053224.346782|20190828053224.346787|38|5|28|31|16
2126|20190828053224.346765|20190828053224.346783|20190828053224.346789|18|6|21|1|2
2131|20190828053224.346771|20190828053224.346799|20190828053224.346807|28|8|6|16|18
2133|20190828053224.346776|20190828053224.346802|20190828053224.346809|26|7|5|3|2
2135|20190828053224.346785|20190828053224.346802|20190828053224.346810|17|8|9|0|1
2137|20190828053224.346795|20190828053224.346805|20190828053224.346812|10|7|10|3|2
2139|20190828053224.346806|20190828053224.346822|20190828053224.346829|16|7|11|17|17
2142|20190828053224.346811|20190828053224.346840|20190828053224.346845|29|5|5|18|16
2144|20190828053224.346820|20190828053224.346842|20190828053224.346846|22|4|9|2|1
2147|20190828053224.346825|20190828053224.346843|20190828053224.346849|18|6|5|1|3
2153|20190828053224.346836|20190828053224.346858|20190828053224.346866|22|8|11|15|17
2155|20190828053224.346849|20190828053224.346870|20190828053224.346878|21|8|13|12|12
2157|20190828053224.346856|20190828053224.346872|20190828053224.346880|16|8|7|2|2
2159|20190828053224.346870|20190828053224.346887|20190828053224.346894|17|7|14|15|14
2161|20190828053224.346882|20190828053224.346903|20190828053224.346910|21|7|12|16|16
2163|20190828053224.346893|20190828053224.346905|20190828053224.346912|12|7|11|2|2
2165|20190828053224.346904|20190828053224.346921|20190828053224.346928|17|7|11|16|16
2167|20190828053224.346913|20190828053224.346941|20190828053224.346949|28|8|9|20|21
2169|20190828053224.346924|20190828053224.346952|20190828053224.346958|28|6|11|11|9
2175|20190828053224.346946|20190828053224.346967|20190828053224.346972|21|5|22|15|14
2178|20190828053224.346954|20190828053224.346969|20190828053224.346976|15|7|8|2|4
2181|20190828053224.346964|20190828053224.346988|20190828053224.346996|24|8|10|19|20
2183|20190828053224.346978|20190828053224.346990|20190828053224.346997|12|7|14|2|1
2185|20190828053224.346988|20190828053224.347005|20190828053224.347013|17|8|10|15|16
2188|20190828053224.346999|20190828053224.347015|20190828053224.347022|16|7|11|10|9
2192|20190828053224.347010|20190828053224.347024|20190828053224.347030|14|6|11|9|8
2194|20190828053224.347018|20190828053224.347044|20190828053224.347052|26|8|8|20|22
2196|20190828053224.347029|20190828053224.347047|20190828053224.347053|18|6|11|3|1
2198|20190828053224.347035|20190828053224.347052|20190828053224.347055|17|3|6|5|2
2200|20190828053224.347039|20190828053224.347053|20190828053224.347056|14|3|4|1|1
2202|20190828053224.347047|20190828053224.347062|20190828053224.347069|15|7|8|9|13
2204|20190828053224.347054|20190828053224.347064|20190828053224.347071|10|7|7|2|2
2206|20190828053224.347062|20190828053224.347081|20190828053224.347089|19|8|8|17|18
2208|20190828053224.347075|20190828053224.347099|20190828053224.347107|24|8|13|18|18
2210|20190828053224.347085|20190828053224.347102|20190828053224.347108|17|6|10|3|1
2212|20190828053224.347090|20190828053224.347106|20190828053224.347110|16|4|5|4|2
2214|20190828053224.347095|20190828053224.347107|20190828053224.347112|12|5|5|1|2
2216|20190828053224.347102|20190828053224.347118|20190828053224.347125|16|7|7|11|13
2218|20190828053224.347109|20190828053224.347120|20190828053224.347127|11|7|7|2|2
2220|20190828053224.347118|20190828053224.347135|20190828053224.347143|17|8|9|15|16
2222|20190828053224.347130|20190828053224.347145|20190828053224.347152|15|7|12|10|9
2227|20190828053224.347141|20190828053224.347156|20190828053224.347161|15|5|11|11|9
2232|20190828053224.347149|20190828053224.347178|20190828053224.347189|29|11|8|22|28
2234|20190828053224.347161|20190828053224.347184|20190828053224.347190|23|6|12|6|1
2236|20190828053224.347168|20190828053224.347197|20190828053224.347206|29|9|7|13|16
2238|20190828053224.347180|20190828053224.347200|20190828053224.347208|20|8|12|3|2
2240|20190828053224.347187|20190828053224.347201|20190828053224.347209|14|8|7|1|1
2242|20190828053224.347196|20190828053224.347214|20190828053224.347222|18|8|9|13|13
2244|20190828053224.347209|20190828053224.347236|20190828053224.347245|27|9|13|22|23
2246|20190828053224.347226|20190828053224.347243|20190828053224.347247|17|4|17|7|2
2248|20190828053224.347232|20190828053224.347245|20190828053224.347249|13|4|6|2|2
2250|20190828053224.347243|20190828053224.347253|20190828053224.347261|10|8|11|8|12
2252|20190828053224.347250|20190828053224.347276|20190828053224.347282|26|6|7|23|21
2254|20190828053224.347257|20190828053224.347278|20190828053224.347284|21|6|7|2|2
2257|20190828053224.347269|20190828053224.347289|20190828053224.347293|20|4|12|11|9
2259|20190828053224.347279|20190828053224.347290|20190828053224.347294|11|4|10|1|1
2264|20190828053224.347288|20190828053224.347305|20190828053224.347312|17|7|9|15|18
2270|20190828053224.347301|20190828053224.347323|20190828053224.347331|22|8|13|18|19
2272|20190828053224.347315|20190828053224.347340|20190828053224.347348|25|8|14|17|17
2274|20190828053224.347326|20190828053224.347342|20190828053224.347349|16|7|11|2|1
2276|20190828053224.347336|20190828053224.347359|20190828053224.347366|23|7|10|17|17
2278|20190828053224.347350|20190828053224.347367|20190828053224.347374|17|7|14|8|8
2280|20190828053224.347357|20190828053224.347369|20190828053224.347375|12|6|7|2|1
2282|20190828053224.347369|20190828053224.347388|20190828053224.347396|19|8|12|19|21
2284|20190828053224.347379|20190828053224.347397|20190828053224.347405|18|8|10|9|9
2286|20190828053224.347387|20190828053224.347399|20190828053224.347406|12|7|8|2|1
2288|20190828053224.347398|20190828053224.347408|20190828053224.347416|10|8|11|9|10
2290|20190828053224.347405|20190828053224.347426|20190828053224.347434|21|8|7|18|18
2292|20190828053224.347412|20190828053224.347429|20190828053224.347436|17|7|7|3|2
2294|20190828053224.347423|20190828053224.347444|20190828053224.347452|21|8|11|15|16
2296|20190828053224.347438|20190828053224.347456|20190828053224.347464|18|8|15|12|12
2298|20190828053224.347443|20190828053224.347465|20190828053224.347472|22|7|5|9|8
2300|20190828053224.347456|20190828053224.347467|20190828053224.347474|11|7|13|2|2
2302|20190828053224.347466|20190828053224.347480|20190828053224.347489|14|9|10|13|15
2304|20190828053224.347479|20190828053224.347497|20190828053224.347504|18|7|13|17|15
2306|20190828053224.347492|20190828053224.347506|20190828053224.347514|14|8|13|9|10
2308|20190828053224.347503|20190828053224.347517|20190828053224.347525|14|8|11|11|11
2310|20190828053224.347510|20190828053224.347527|20190828053224.347534|17|7|7|10|9
2312|20190828053224.347523|20190828053224.347536|20190828053224.347544|13|8|13|9|10
2314|20190828053224.347530|20190828053224.347546|20190828053224.347553|16|7|7|10|9
2316|20190828053224.347541|20190828053224.347556|20190828053224.347563|15|7|11|10|10
2318|20190828053224.347549|20190828053224.347571|20190828053224.347579|22|8|8|15|16
2320|20190828053224.347559|20190828053224.347573|20190828053224.347580|14|7|10|2|1
2322|20190828053224.347568|20190828053224.347590|20190828053224.347598|22|8|9|17|18
2324|20190828053224.347582|20190828053224.347593|20190828053224.347600|11|7|14|3|2
2326|20190828053224.347590|20190828053224.347608|20190828053224.347616|18|8|8|15|16
2328|20190828053224.347603|20190828053224.347618|20190828053224.347626|15|8|13|10|10
2330|20190828053224.347614|20190828053224.347629|20190828053224.347636|15|7|11|11|10
2332|20190828053224.347622|20190828053224.347648|20190828053224.347656|26|8|8|19|20
2334|20190828053224.347632|20190828053224.347651|20190828053224.347658|19|7|10|3|2
2336|20190828053224.347638|20190828053224.347656|20190828053224.347659|18|3|6|5|1
2338|20190828053224.347643|20190828053224.347657|20190828053224.347661|14|4|5|1|2
2340|20190828053224.347650|20190828053224.347666|20190828053224.347673|16|7|7|9|12
2342|20190828053224.347658|20190828053224.347668|20190828053224.347675|10|7|8|2|2
2344|20190828053224.347666|20190828053224.347684|20190828053224.347692|18|8|8|16|17
2346|20190828053224.347679|20190828053224.347698|20190828053224.347706|19|8|13|14|14
2348|20190828053224.347689|20190828053224.347713|20190828053224.347721|24|8|10|15|15
2350|20190828053224.347697|20190828053224.347716|20190828053224.347723|19|7|8|3|2
2352|20190828053224.347701|20190828053224.347717|20190828053224.347724|16|7|4|1|1
2354|20190828053224.347709|20190828053224.347722|20190828053224.347726|13|4|8|5|2
2356|20190828053224.347717|20190828053224.347734|20190828053224.347742|17|8|8|12|16
2358|20190828053224.347727|20190828053224.347743|20190828053224.347751|16|8|10|9|9
2360|20190828053224.347737|20190828053224.347753|20190828053224.347760|16|7|10|10|9
2362|20190828053224.347745|20190828053224.347755|20190828053224.347762|10|7|8|2|2
2364|20190828053224.347754|20190828053224.347772|20190828053224.347779|18|7|9|17|17
2366|20190828053224.347766|20190828053224.347782|20190828053224.347789|16|7|12|10|10
2368|20190828053224.347778|20190828053224.347791|20190828053224.347799|13|8|12|9|10
2370|20190828053224.347785|20190828053224.347801|20190828053224.347808|16|7|7|10|9
2372|20190828053224.347797|20190828053224.347811|20190828053224.347818|14|7|12|10|10
2374|20190828053224.347804|20190828053224.347826|20190828053224.347833|22|7|7|15|15
2376|20190828053224.347815|20190828053224.347828|20190828053224.347835|13|7|11|2|2
2378|20190828053224.347820|20190828053224.347838|20190828053224.347846|18|8|5|10|11
2380|20190828053224.347829|20190828053224.347848|20190828053224.347856|19|8|9|10|10
2382|20190828053224.347836|20190828053224.347850|20190828053224.347857|14|7|7|2|1
2384|20190828053224.347841|20190828053224.347851|20190828053224.347859|10|8|5|1|2
2386|20190828053224.347849|20190828053224.347854|20190828053224.347861|5|7|8|3|2
2388|20190828053224.347855|20190828053224.347875|20190828053224.347883|20|8|6|21|22
2390|20190828053224.347867|20190828053224.347878|20190828053224.347884|11|6|12|3|1
2392|20190828053224.347875|20190828053224.347890|20190828053224.347897|15|7|8|12|13
2394|20190828053224.347889|20190828053224.347906|20190828053224.347913|17|7|14|16|16
2396|20190828053224.347902|20190828053224.347915|20190828053224.347923|13|8|13|9|10
2398|20190828053224.347911|20190828053224.347926|20190828053224.347933|15|7|9|11|10
2400|20190828053224.347919|20190828053224.347941|20190828053224.347948|22|7|8|15|15
2402|20190828053224.347929|20190828053224.347943|20190828053224.347950|14|7|10|2|2
2404|20190828053224.347934|20190828053224.347947|20190828053224.347952|13|5|5|4|2
2406|20190828053224.347941|20190828053224.347948|20190828053224.347953|7|5|7|1|1
2408|20190828053224.347947|20190828053224.347979|20190828053224.347987|32|8|6|31|34
2410|20190828053224.347955|20190828053224.347981|20190828053224.347988|26|7|8|2|1
2412|20190828053224.347980|20190828053224.347998|20190828053224.348006|18|8|25|17|18
2414|20190828053224.347992|20190828053224.348014|20190828053224.348022|22|8|12|16|16
2416|20190828053224.348003|20190828053224.348017|20190828053224.348024|14|7|11|3|2
Spend(us)|8747|8654|8586
Avg(us)|8.747|8.654|8.586
T1-T0|50%=15|75%=20|90%=24|99%=73|99.9%=345|99.99%=345|Worst=107|333|345|
T2-T1|50%=8|75%=8|90%=10|99%=106|99.9%=328|99.99%=328|Worst=117|118|328|
T0-|50%=8|75%=11|90%=13|99%=25|99.9%=332|99.99%=332|Worst=28|32|332|
T1-|50%=8|75%=13|90%=17|99%=29|99.9%=330|99.99%=330|Worst=41|45|330|
T2-|50%=7|75%=14|90%=17|99%=30|99.9%=330|99.99%=330|Worst=42|54|330|
