/home/fonwin/f9utws.block/logs/20190828/omstws.log.TwsNew.g5.txt
Count=10000|Abandoned=0|Rejected=0|Sending=10000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
7884|20190828053234.241382|20190828053234.241412|20190828053234.241433|30|21|11|9|22
7886|20190828053234.241401|20190828053234.241415|20190828053234.241435|14|20|19|3|2
7888|20190828053234.241406|20190828053234.241415|20190828053234.241437|9|22|5|0|2
7890|20190828053234.241414|20190828053234.241440|20190828053234.241447|26|7|8|25|10
7892|20190828053234.241434|20190828053234.241456|20190828053234.241462|22|6|20|16|15
7894|20190828053234.241446|20190828053234.241458|20190828053234.241463|12|5|12|2|1
7898|20190828053234.241457|20190828053234.241475|20190828053234.241480|18|5|11|17|17
7906|20190828053234.241467|20190828053234.241493|20190828053234.241499|26|6|10|18|19
7909|20190828053234.241478|20190828053234.241496|20190828053234.241502|18|6|11|3|3
7913|20190828053234.241487|20190828053234.241507|20190828053234.241515|20|8|9|11|13
7915|20190828053234.241499|20190828053234.241524|20190828053234.241532|25|8|12|17|17
7917|20190828053234.241506|20190828053234.241527|20190828053234.241534|21|7|7|3|2
7919|20190828053234.241511|20190828053234.241528|20190828053234.241536|17|8|5|1|2
7921|20190828053234.241522|20190828053234.241544|20190828053234.241551|22|7|11|16|15
7923|20190828053234.241535|20190828053234.241546|20190828053234.241553|11|7|13|2|2
7925|20190828053234.241544|20190828053234.241562|20190828053234.241570|18|8|9|16|17
7927|20190828053234.241557|20190828053234.241572|20190828053234.241578|15|6|13|10|8
7931|20190828053234.241567|20190828053234.241581|20190828053234.241587|14|6|10|9|9
7936|20190828053234.241575|20190828053234.241599|20190828053234.241607|24|8|8|18|20
7939|20190828053234.241585|20190828053234.241602|20190828053234.241610|17|8|10|3|3
7941|20190828053234.241593|20190828053234.241615|20190828053234.241622|22|7|8|13|12
7943|20190828053234.241602|20190828053234.241617|20190828053234.241623|15|6|9|2|1
7945|20190828053234.241611|20190828053234.241634|20190828053234.241640|23|6|9|17|17
7947|20190828053234.241624|20190828053234.241636|20190828053234.241642|12|6|13|2|2
7952|20190828053234.241634|20190828053234.241652|20190828053234.241660|18|8|10|16|18
7954|20190828053234.241646|20190828053234.241669|20190828053234.241676|23|7|12|17|16
7956|20190828053234.241658|20190828053234.241671|20190828053234.241687|13|16|12|2|11
7958|20190828053234.241666|20190828053234.241697|20190828053234.241705|31|8|8|26|18
7960|20190828053234.241672|20190828053234.241700|20190828053234.241706|28|6|6|3|1
7962|20190828053234.241692|20190828053234.241705|20190828053234.241708|13|3|20|5|2
7964|20190828053234.241704|20190828053234.241721|20190828053234.241732|17|11|12|16|24
7966|20190828053234.241709|20190828053234.241739|20190828053234.241748|30|9|5|18|16
7968|20190828053234.241720|20190828053234.241742|20190828053234.241752|22|10|11|3|4
7970|20190828053234.241724|20190828053234.241743|20190828053234.241754|19|11|4|1|2
7972|20190828053234.241735|20190828053234.241746|20190828053234.241759|11|13|11|3|5
7974|20190828053234.241746|20190828053234.241774|20190828053234.241782|28|8|11|28|23
7976|20190828053234.241752|20190828053234.241777|20190828053234.241788|25|11|6|3|6
7978|20190828053234.241763|20190828053234.241783|20190828053234.241790|20|7|11|6|2
7980|20190828053234.241773|20190828053234.241784|20190828053234.241794|11|10|10|1|4
7982|20190828053234.241783|20190828053234.241794|20190828053234.241803|11|9|10|10|9
7984|20190828053234.241789|20190828053234.241812|20190828053234.241820|23|8|6|18|17
7986|20190828053234.241796|20190828053234.241814|20190828053234.241824|18|10|7|2|4
7988|20190828053234.241808|20190828053234.241820|20190828053234.241826|12|6|12|6|2
7990|20190828053234.241819|20190828053234.241835|20190828053234.241846|16|11|11|15|20
7992|20190828053234.241825|20190828053234.241854|20190828053234.241862|29|8|6|19|16
7994|20190828053234.241834|20190828053234.241856|20190828053234.241866|22|10|9|2|4
7996|20190828053234.241839|20190828053234.241857|20190828053234.241868|18|11|5|1|2
7998|20190828053234.241850|20190828053234.241860|20190828053234.241873|10|13|11|3|5
8000|20190828053234.241861|20190828053234.241878|20190828053234.241886|17|8|11|18|13
8002|20190828053234.241871|20190828053234.241895|20190828053234.241905|24|10|10|17|19
8004|20190828053234.241882|20190828053234.241897|20190828053234.241907|15|10|11|2|2
8006|20190828053234.241891|20190828053234.241903|20190828053234.241926|12|23|9|6|19
8008|20190828053234.241902|20190828053234.241931|20190828053234.241938|29|7|11|28|12
8010|20190828053234.241908|20190828053234.241941|20190828053234.241951|33|10|6|10|13
8012|20190828053234.241934|20190828053234.241943|20190828053234.241952|9|9|26|2|1
8014|20190828053234.241941|20190828053234.241952|20190828053234.241960|11|8|7|9|8
8016|20190828053234.241949|20190828053234.241962|20190828053234.241969|13|7|8|10|9
8018|20190828053234.241959|20190828053234.241972|20190828053234.241982|13|10|10|10|13
8020|20190828053234.241965|20190828053234.241989|20190828053234.241999|24|10|6|17|17
8022|20190828053234.241975|20190828053234.241992|20190828053234.242001|17|9|10|3|2
8024|20190828053234.241983|20190828053234.242003|20190828053234.242012|20|9|8|11|11
8026|20190828053234.241994|20190828053234.242021|20190828053234.242029|27|8|11|18|17
8028|20190828053234.242001|20190828053234.242023|20190828053234.242033|22|10|7|2|4
8030|20190828053234.242005|20190828053234.242024|20190828053234.242034|19|10|4|1|1
8032|20190828053234.242017|20190828053234.242027|20190828053234.242038|10|11|12|3|4
8034|20190828053234.242027|20190828053234.242062|20190828053234.242070|35|8|10|35|32
8036|20190828053234.242033|20190828053234.242064|20190828053234.242074|31|10|6|2|4
8038|20190828053234.242042|20190828053234.242069|20190828053234.242075|27|6|9|5|1
8040|20190828053234.242062|20190828053234.242070|20190828053234.242079|8|9|20|1|4
8042|20190828053234.242069|20190828053234.242078|20190828053234.242083|9|5|7|8|4
8044|20190828053234.242076|20190828053234.242097|20190828053234.242107|21|10|7|19|24
8046|20190828053234.242088|20190828053234.242100|20190828053234.242109|12|9|12|3|2
8048|20190828053234.242097|20190828053234.242115|20190828053234.242125|18|10|9|15|16
8050|20190828053234.242110|20190828053234.242130|20190828053234.242138|20|8|13|15|13
8052|20190828053234.242126|20190828053234.242148|20190828053234.242158|22|10|16|18|20
8054|20190828053234.242141|20190828053234.242158|20190828053234.242165|17|7|15|10|7
8056|20190828053234.242152|20190828053234.242160|20190828053234.242169|8|9|11|2|4
8058|20190828053234.242159|20190828053234.242177|20190828053234.242184|18|7|7|17|15
8060|20190828053234.242169|20190828053234.242192|20190828053234.242202|23|10|10|15|18
8062|20190828053234.242180|20190828053234.242194|20190828053234.242203|14|9|11|2|1
8064|20190828053234.242189|20190828053234.242210|20190828053234.242220|21|10|9|16|17
8066|20190828053234.242202|20190828053234.242213|20190828053234.242222|11|9|13|3|2
8068|20190828053234.242210|20190828053234.242227|20190828053234.242236|17|9|8|14|14
8070|20190828053234.242222|20190828053234.242244|20190828053234.242252|22|8|12|17|16
8072|20190828053234.242237|20190828053234.242261|20190828053234.242271|24|10|15|17|19
8074|20190828053234.242247|20190828053234.242264|20190828053234.242273|17|9|10|3|2
8076|20190828053234.242258|20190828053234.242278|20190828053234.242288|20|10|11|14|15
8078|20190828053234.242272|20190828053234.242288|20190828053234.242293|16|5|14|10|5
8080|20190828053234.242277|20190828053234.242297|20190828053234.242308|20|11|5|9|15
8082|20190828053234.242288|20190828053234.242306|20190828053234.242309|18|3|11|9|1
8084|20190828053234.242298|20190828053234.242307|20190828053234.242315|9|8|10|1|6
8086|20190828053234.242307|20190828053234.242324|20190828053234.242332|17|8|9|17|17
8088|20190828053234.242319|20190828053234.242334|20190828053234.242348|15|14|12|10|16
8090|20190828053234.242330|20190828053234.242352|20190828053234.242359|22|7|11|18|11
8092|20190828053234.242350|20190828053234.242364|20190828053234.242371|14|7|20|12|12
8094|20190828053234.242364|20190828053234.242381|20190828053234.242389|17|8|14|17|18
8096|20190828053234.242377|20190828053234.242392|20190828053234.242399|15|7|13|11|10
8098|20190828053234.242386|20190828053234.242401|20190828053234.242408|15|7|9|9|9
8100|20190828053234.242392|20190828053234.242403|20190828053234.242410|11|7|6|2|2
8102|20190828053234.242403|20190828053234.242419|20190828053234.242426|16|7|11|16|16
8104|20190828053234.242412|20190828053234.242433|20190828053234.242441|21|8|9|14|15
8106|20190828053234.242422|20190828053234.242436|20190828053234.242443|14|7|10|3|2
8108|20190828053234.242431|20190828053234.242452|20190828053234.242460|21|8|9|16|17
8110|20190828053234.242444|20190828053234.242454|20190828053234.242461|10|7|13|2|1
8112|20190828053234.242452|20190828053234.242488|20190828053234.242494|36|6|8|34|33
8116|20190828053234.242464|20190828053234.242496|20190828053234.242501|32|5|12|8|7
8118|20190828053234.242488|20190828053234.242498|20190828053234.242503|10|5|24|2|2
8124|20190828053234.242495|20190828053234.242514|20190828053234.242524|19|10|7|16|21
8126|20190828053234.242503|20190828053234.242516|20190828053234.242526|13|10|8|2|2
8128|20190828053234.242515|20190828053234.242533|20190828053234.242543|18|10|12|17|17
8130|20190828053234.242524|20190828053234.242550|20190828053234.242558|26|8|9|17|15
8132|20190828053234.242535|20190828053234.242552|20190828053234.242563|17|11|11|2|5
8134|20190828053234.242543|20190828053234.242553|20190828053234.242565|10|12|8|1|2
8136|20190828053234.242551|20190828053234.242567|20190828053234.242578|16|11|8|14|13
8138|20190828053234.242563|20190828053234.242577|20190828053234.242580|14|3|12|10|2
8142|20190828053234.242573|20190828053234.242594|20190828053234.242604|21|10|10|17|24
8145|20190828053234.242581|20190828053234.242598|20190828053234.242607|17|9|8|4|3
8150|20190828053234.242591|20190828053234.242614|20190828053234.242624|23|10|10|16|17
8152|20190828053234.242605|20190828053234.242616|20190828053234.242626|11|10|14|2|2
8154|20190828053234.242613|20190828053234.242633|20190828053234.242644|20|11|8|17|18
8156|20190828053234.242625|20190828053234.242636|20190828053234.242646|11|10|12|3|2
8158|20190828053234.242633|20190828053234.242650|20190828053234.242658|17|8|8|14|12
8160|20190828053234.242645|20190828053234.242660|20190828053234.242667|15|7|12|10|9
8162|20190828053234.242656|20190828053234.242681|20190828053234.242695|25|14|11|21|28
8164|20190828053234.242663|20190828053234.242684|20190828053234.242697|21|13|7|3|2
8166|20190828053234.242673|20190828053234.242703|20190828053234.242710|30|7|10|19|13
8169|20190828053234.242699|20190828053234.242713|20190828053234.242718|14|5|26|10|8
8174|20190828053234.242710|20190828053234.242724|20190828053234.242730|14|6|11|11|12
8178|20190828053234.242720|20190828053234.242734|20190828053234.242741|14|7|10|10|11
8180|20190828053234.242727|20190828053234.242742|20190828053234.242749|15|7|7|8|8
8182|20190828053234.242739|20190828053234.242754|20190828053234.242762|15|8|12|12|13
8184|20190828053234.242745|20190828053234.242764|20190828053234.242771|19|7|6|10|9
8186|20190828053234.242757|20190828053234.242766|20190828053234.242773|9|7|12|2|2
8188|20190828053234.242764|20190828053234.242782|20190828053234.242790|18|8|7|16|17
8190|20190828053234.242774|20190828053234.242797|20190828053234.242805|23|8|10|15|15
8192|20190828053234.242785|20190828053234.242800|20190828053234.242807|15|7|11|3|2
8194|20190828053234.242794|20190828053234.242816|20190828053234.242823|22|7|9|16|16
8196|20190828053234.242808|20190828053234.242818|20190828053234.242825|10|7|14|2|2
8199|20190828053234.242816|20190828053234.242835|20190828053234.242840|19|5|8|17|15
8203|20190828053234.242829|20190828053234.242845|20190828053234.242849|16|4|13|10|9
8207|20190828053234.242840|20190828053234.242854|20190828053234.242862|14|8|11|9|13
8209|20190828053234.242848|20190828053234.242863|20190828053234.242870|15|7|8|9|8
8211|20190828053234.242859|20190828053234.242872|20190828053234.242879|13|7|11|9|9
8213|20190828053234.242866|20190828053234.242888|20190828053234.242896|22|8|7|16|17
8215|20190828053234.242875|20190828053234.242891|20190828053234.242898|16|7|9|3|2
8217|20190828053234.242883|20190828053234.242905|20190828053234.242912|22|7|8|14|14
8219|20190828053234.242891|20190828053234.242907|20190828053234.242914|16|7|8|2|2
8221|20190828053234.242901|20190828053234.242913|20190828053234.242915|12|2|10|6|1
8223|20190828053234.242911|20190828053234.242925|20190828053234.242933|14|8|10|12|18
8225|20190828053234.242916|20190828053234.242940|20190828053234.242948|24|8|5|15|15
8227|20190828053234.242928|20190828053234.242943|20190828053234.242949|15|6|12|3|1
8229|20190828053234.242940|20190828053234.242962|20190828053234.242970|22|8|12|19|21
8231|20190828053234.242952|20190828053234.242972|20190828053234.242980|20|8|12|10|10
8233|20190828053234.242965|20190828053234.242982|20190828053234.242990|17|8|13|10|10
8235|20190828053234.242975|20190828053234.242984|20190828053234.242991|9|7|10|2|1
8237|20190828053234.242983|20190828053234.243000|20190828053234.243008|17|8|8|16|17
8239|20190828053234.242992|20190828053234.243017|20190828053234.243025|25|8|9|17|17
8241|20190828053234.243003|20190828053234.243020|20190828053234.243027|17|7|11|3|2
8243|20190828053234.243013|20190828053234.243026|20190828053234.243028|13|2|10|6|1
8245|20190828053234.243025|20190828053234.243054|20190828053234.243061|29|7|12|28|33
8247|20190828053234.243030|20190828053234.243056|20190828053234.243063|26|7|5|2|2
8249|20190828053234.243040|20190828053234.243057|20190828053234.243065|17|8|10|1|2
8251|20190828053234.243050|20190828053234.243063|20190828053234.243066|13|3|10|6|1
8253|20190828053234.243062|20190828053234.243071|20190828053234.243082|9|11|12|8|16
8255|20190828053234.243070|20190828053234.243089|20190828053234.243096|19|7|8|18|14
8257|20190828053234.243083|20190828053234.243108|20190828053234.243115|25|7|13|19|19
8259|20190828053234.243092|20190828053234.243110|20190828053234.243117|18|7|9|2|2
8261|20190828053234.243100|20190828053234.243116|20190828053234.243132|16|16|8|6|15
8263|20190828053234.243111|20190828053234.243130|20190828053234.243134|19|4|11|14|2
8265|20190828053234.243118|20190828053234.243143|20190828053234.243151|25|8|7|13|17
8267|20190828053234.243133|20190828053234.243161|20190828053234.243171|28|10|15|18|20
8269|20190828053234.243142|20190828053234.243164|20190828053234.243173|22|9|9|3|2
8271|20190828053234.243146|20190828053234.243164|20190828053234.243187|18|23|4|0|14
8273|20190828053234.243157|20190828053234.243186|20190828053234.243190|29|4|11|22|3
8275|20190828053234.243165|20190828053234.243188|20190828053234.243195|23|7|8|2|5
8277|20190828053234.243186|20190828053234.243206|20190828053234.243213|20|7|21|18|18
8279|20190828053234.243197|20190828053234.243208|20190828053234.243219|11|11|11|2|6
8281|20190828053234.243206|20190828053234.243223|20190828053234.243230|17|7|9|15|11
8283|20190828053234.243218|20190828053234.243240|20190828053234.243250|22|10|12|17|20
8285|20190828053234.243232|20190828053234.243257|20190828053234.243265|25|8|14|17|15
8287|20190828053234.243244|20190828053234.243259|20190828053234.243270|15|11|12|2|5
8289|20190828053234.243253|20190828053234.243274|20190828053234.243282|21|8|9|15|12
8291|20190828053234.243266|20190828053234.243283|20190828053234.243293|17|10|13|9|11
8293|20190828053234.243273|20190828053234.243285|20190828053234.243295|12|10|7|2|2
8295|20190828053234.243285|20190828053234.243302|20190828053234.243311|17|9|12|17|16
8297|20190828053234.243294|20190828053234.243317|20190828053234.243324|23|7|9|15|13
8299|20190828053234.243305|20190828053234.243319|20190828053234.243329|14|10|11|2|5
8301|20190828053234.243314|20190828053234.243335|20190828053234.243345|21|10|9|16|16
8303|20190828053234.243329|20190828053234.243342|20190828053234.243347|13|5|15|7|2
8305|20190828053234.243340|20190828053234.243354|20190828053234.243364|14|10|11|12|17
8307|20190828053234.243346|20190828053234.243369|20190828053234.243376|23|7|6|15|12
8309|20190828053234.243358|20190828053234.243377|20190828053234.243386|19|9|12|8|10
8311|20190828053234.243366|20190828053234.243378|20190828053234.243388|12|10|8|1|2
8313|20190828053234.243371|20190828053234.243379|20190828053234.243392|8|13|5|1|4
8315|20190828053234.243379|20190828053234.243396|20190828053234.243404|17|8|8|17|12
8317|20190828053234.243390|20190828053234.243405|20190828053234.243413|15|8|11|9|9
8319|20190828053234.243402|20190828053234.243416|20190828053234.243423|14|7|12|11|10
8321|20190828053234.243409|20190828053234.243431|20190828053234.243439|22|8|7|15|16
8323|20190828053234.243419|20190828053234.243434|20190828053234.243441|15|7|10|3|2
8325|20190828053234.243429|20190828053234.243449|20190828053234.243456|20|7|10|15|15
8327|20190828053234.243442|20190828053234.243460|20190828053234.243467|18|7|13|11|11
8329|20190828053234.243448|20190828053234.243471|20190828053234.243478|23|7|6|11|11
8331|20190828053234.243460|20190828053234.243480|20190828053234.243487|20|7|12|9|9
8333|20190828053234.243470|20190828053234.243482|20190828053234.243489|12|7|10|2|2
8335|20190828053234.243481|20190828053234.243497|20190828053234.243504|16|7|11|15|15
8337|20190828053234.243490|20190828053234.243518|20190828053234.243525|28|7|9|21|21
8339|20190828053234.243501|20190828053234.243520|20190828053234.243526|19|6|11|2|1
8341|20190828053234.243509|20190828053234.243526|20190828053234.243528|17|2|8|6|2
8343|20190828053234.243520|20190828053234.243527|20190828053234.243530|7|3|11|1|2
8345|20190828053234.243527|20190828053234.243545|20190828053234.243552|18|7|7|18|22
8347|20190828053234.243539|20190828053234.243555|20190828053234.243562|16|7|12|10|10
8349|20190828053234.243551|20190828053234.243564|20190828053234.243574|13|10|12|9|12
8351|20190828053234.243561|20190828053234.243573|20190828053234.243576|12|3|10|9|2
8353|20190828053234.243567|20190828053234.243582|20190828053234.243592|15|10|6|9|16
8355|20190828053234.243579|20190828053234.243599|20190828053234.243606|20|7|12|17|14
8357|20190828053234.243586|20190828053234.243601|20190828053234.243610|15|9|7|2|4
8359|20190828053234.243595|20190828053234.243616|20190828053234.243624|21|8|9|15|14
8361|20190828053234.243608|20190828053234.243625|20190828053234.243634|17|9|13|9|10
8363|20190828053234.243615|20190828053234.243627|20190828053234.243636|12|9|7|2|2
8365|20190828053234.243626|20190828053234.243643|20190828053234.243653|17|10|11|16|17
8367|20190828053234.243635|20190828053234.243658|20190828053234.243666|23|8|9|15|13
8369|20190828053234.243646|20190828053234.243660|20190828053234.243670|14|10|11|2|4
8371|20190828053234.243655|20190828053234.243677|20190828053234.243697|22|20|9|17|27
8373|20190828053234.243669|20190828053234.243692|20190828053234.243701|23|9|14|15|4
8375|20190828053234.243677|20190828053234.243695|20190828053234.243703|18|8|8|3|2
8383|20190828053234.243696|20190828053234.243724|20190828053234.243735|28|11|19|29|32
8385|20190828053234.243701|20190828053234.243727|20190828053234.243741|26|14|5|3|6
8387|20190828053234.243710|20190828053234.243728|20190828053234.243743|18|15|9|1|2
8389|20190828053234.243721|20190828053234.243743|20190828053234.243751|22|8|11|15|8
8391|20190828053234.243734|20190828053234.243745|20190828053234.243753|11|8|13|2|2
8393|20190828053234.243742|20190828053234.243762|20190828053234.243772|20|10|8|17|19
8395|20190828053234.243754|20190828053234.243764|20190828053234.243774|10|10|12|2|2
8397|20190828053234.243762|20190828053234.243781|20190828053234.243791|19|10|8|17|17
8399|20190828053234.243773|20190828053234.243783|20190828053234.243793|10|10|11|2|2
8401|20190828053234.243781|20190828053234.243798|20190828053234.243807|17|9|8|15|14
8407|20190828053234.243793|20190828053234.243815|20190828053234.243821|22|6|12|17|14
8411|20190828053234.243808|20190828053234.243833|20190828053234.243843|25|10|15|18|22
8413|20190828053234.243818|20190828053234.243836|20190828053234.243845|18|9|10|3|2
8415|20190828053234.243827|20190828053234.243847|20190828053234.243857|20|10|9|11|12
8417|20190828053234.243835|20190828053234.243849|20190828053234.243859|14|10|8|2|2
8419|20190828053234.243843|20190828053234.243856|20190828053234.243864|13|8|8|7|5
8421|20190828053234.243851|20190828053234.243873|20190828053234.243881|22|8|8|17|17
8423|20190828053234.243862|20190828053234.243876|20190828053234.243885|14|9|11|3|4
8425|20190828053234.243872|20190828053234.243881|20190828053234.243887|9|6|10|5|2
8427|20190828053234.243879|20190828053234.243900|20190828053234.243918|21|18|7|19|31
8429|20190828053234.243891|20190828053234.243902|20190828053234.243920|11|18|12|2|2
8432|20190828053234.243899|20190828053234.243929|20190828053234.243938|30|9|8|27|18
8439|20190828053234.243925|20190828053234.243939|20190828053234.243944|14|5|26|10|6
8441|20190828053234.243935|20190828053234.243957|20190828053234.243968|22|11|10|18|24
8443|20190828053234.243943|20190828053234.243960|20190828053234.243970|17|10|8|3|2
8445|20190828053234.243953|20190828053234.243966|20190828053234.243975|13|9|10|6|5
8447|20190828053234.243965|20190828053234.243978|20190828053234.243985|13|7|12|12|10
8449|20190828053234.243974|20190828053234.243988|20190828053234.243998|14|10|9|10|13
8451|20190828053234.243984|20190828053234.243998|20190828053234.244006|14|8|10|10|8
8453|20190828053234.243991|20190828053234.244012|20190828053234.244023|21|11|7|14|17
8455|20190828053234.244002|20190828053234.244015|20190828053234.244025|13|10|11|3|2
8457|20190828053234.244007|20190828053234.244025|20190828053234.244035|18|10|5|10|10
8459|20190828053234.244016|20190828053234.244028|20190828053234.244037|12|9|9|3|2
8462|20190828053234.244025|20190828053234.244043|20190828053234.244053|18|10|9|15|16
8466|20190828053234.244039|20190828053234.244051|20190828053234.244056|12|5|14|8|3
8470|20190828053234.244052|20190828053234.244069|20190828053234.244077|17|8|13|18|21
8472|20190828053234.244064|20190828053234.244079|20190828053234.244086|15|7|12|10|9
8477|20190828053234.244075|20190828053234.244096|20190828053234.244104|21|8|11|17|18
8479|20190828053234.244083|20190828053234.244099|20190828053234.244106|16|7|8|3|2
8481|20190828053234.244094|20190828053234.244114|20190828053234.244122|20|8|11|15|16
8483|20190828053234.244109|20190828053234.244125|20190828053234.244132|16|7|15|11|10
8485|20190828053234.244121|20190828053234.244135|20190828053234.244143|14|8|12|10|11
8487|20190828053234.244128|20190828053234.244150|20190828053234.244157|22|7|7|15|14
8489|20190828053234.244138|20190828053234.244152|20190828053234.244159|14|7|10|2|2
8491|20190828053234.244146|20190828053234.244170|20190828053234.244177|24|7|8|18|18
8493|20190828053234.244160|20190828053234.244172|20190828053234.244179|12|7|14|2|2
8495|20190828053234.244170|20190828053234.244187|20190828053234.244195|17|8|10|15|16
8497|20190828053234.244182|20190828053234.244203|20190828053234.244210|21|7|12|16|15
8499|20190828053234.244191|20190828053234.244205|20190828053234.244212|14|7|9|2|2
8501|20190828053234.244200|20190828053234.244219|20190828053234.244227|19|8|9|14|15
8503|20190828053234.244214|20190828053234.244236|20190828053234.244244|22|8|14|17|17
8505|20190828053234.244223|20190828053234.244238|20190828053234.244245|15|7|9|2|1
8507|20190828053234.244230|20190828053234.244245|20190828053234.244247|15|2|7|7|2
8509|20190828053234.244239|20190828053234.244246|20190828053234.244249|7|3|9|1|2
8511|20190828053234.244247|20190828053234.244262|20190828053234.244270|15|8|8|16|21
8513|20190828053234.244257|20190828053234.244284|20190828053234.244292|27|8|10|22|22
8515|20190828053234.244275|20190828053234.244286|20190828053234.244293|11|7|18|2|1
8517|20190828053234.244284|20190828053234.244303|20190828053234.244310|19|7|9|17|17
8519|20190828053234.244297|20190828053234.244320|20190828053234.244328|23|8|13|17|18
8521|20190828053234.244306|20190828053234.244322|20190828053234.244329|16|7|9|2|1
8523|20190828053234.244311|20190828053234.244329|20190828053234.244335|18|6|5|7|6
8525|20190828053234.244316|20190828053234.244331|20190828053234.244336|15|5|5|2|1
8527|20190828053234.244322|20190828053234.244332|20190828053234.244339|10|7|6|1|3
8529|20190828053234.244330|20190828053234.244348|20190828053234.244356|18|8|8|16|17
8531|20190828053234.244340|20190828053234.244357|20190828053234.244365|17|8|10|9|9
8533|20190828053234.244355|20190828053234.244373|20190828053234.244380|18|7|15|16|15
8535|20190828053234.244360|20190828053234.244391|20190828053234.244399|31|8|5|18|19
8537|20190828053234.244372|20190828053234.244394|20190828053234.244401|22|7|12|3|2
8539|20190828053234.244376|20190828053234.244394|20190828053234.244402|18|8|4|0|1
8541|20190828053234.244387|20190828053234.244410|20190828053234.244417|23|7|11|16|15
8543|20190828053234.244396|20190828053234.244412|20190828053234.244419|16|7|9|2|2
8545|20190828053234.244405|20190828053234.244418|20190828053234.244421|13|3|9|6|2
8547|20190828053234.244416|20190828053234.244429|20190828053234.244436|13|7|11|11|15
8549|20190828053234.244421|20190828053234.244446|20190828053234.244454|25|8|5|17|18
8551|20190828053234.244431|20190828053234.244448|20190828053234.244456|17|8|10|2|2
8553|20190828053234.244442|20190828053234.244455|20190828053234.244462|13|7|11|7|6
8555|20190828053234.244453|20190828053234.244467|20190828053234.244475|14|8|11|12|13
8557|20190828053234.244459|20190828053234.244477|20190828053234.244484|18|7|6|10|9
8559|20190828053234.244470|20190828053234.244488|20190828053234.244496|18|8|11|11|12
8561|20190828053234.244478|20190828053234.244491|20190828053234.244497|13|6|8|3|1
8563|20190828053234.244485|20190828053234.244499|20190828053234.244506|14|7|7|8|9
8565|20190828053234.244495|20190828053234.244509|20190828053234.244516|14|7|10|10|10
8567|20190828053234.244502|20190828053234.244523|20190828053234.244534|21|11|7|14|18
8569|20190828053234.244513|20190828053234.244526|20190828053234.244536|13|10|11|3|2
8571|20190828053234.244518|20190828053234.244531|20190828053234.244541|13|10|5|5|5
8573|20190828053234.244524|20190828053234.244533|20190828053234.244543|9|10|6|2|2
8575|20190828053234.244532|20190828053234.244542|20190828053234.244548|10|6|8|9|5
8577|20190828053234.244538|20190828053234.244561|20190828053234.244577|23|16|6|19|29
8579|20190828053234.244545|20190828053234.244563|20190828053234.244581|18|18|7|2|4
8581|20190828053234.244556|20190828053234.244586|20190828053234.244594|30|8|11|23|13
8583|20190828053234.244587|20190828053234.244604|20190828053234.244612|17|8|31|18|18
8585|20190828053234.244597|20190828053234.244613|20190828053234.244620|16|7|10|9|8
8587|20190828053234.244607|20190828053234.244622|20190828053234.244629|15|7|10|9|9
8589|20190828053234.244614|20190828053234.244624|20190828053234.244631|10|7|7|2|2
8591|20190828053234.244623|20190828053234.244642|20190828053234.244649|19|7|9|18|18
8593|20190828053234.244636|20190828053234.244661|20190828053234.244669|25|8|13|19|20
8595|20190828053234.244645|20190828053234.244663|20190828053234.244670|18|7|9|2|1
8597|20190828053234.244653|20190828053234.244671|20190828053234.244678|18|7|8|8|8
8599|20190828053234.244664|20190828053234.244673|20190828053234.244680|9|7|11|2|2
8601|20190828053234.244672|20190828053234.244681|20190828053234.244688|9|7|8|8|8
8603|20190828053234.244678|20190828053234.244699|20190828053234.244706|21|7|6|18|18
8605|20190828053234.244690|20190828053234.244701|20190828053234.244708|11|7|12|2|2
8607|20190828053234.244698|20190828053234.244722|20190828053234.244730|24|8|8|21|22
8609|20190828053234.244714|20190828053234.244732|20190828053234.244740|18|8|16|10|10
8611|20190828053234.244725|20190828053234.244735|20190828053234.244741|10|6|11|3|1
8613|20190828053234.244733|20190828053234.244742|20190828053234.244752|9|10|8|7|11
8615|20190828053234.244739|20190828053234.244759|20190828053234.244767|20|8|6|17|15
8617|20190828053234.244752|20190828053234.244762|20190828053234.244772|10|10|13|3|5
8619|20190828053234.244759|20190828053234.244779|20190828053234.244787|20|8|7|17|15
8621|20190828053234.244772|20190828053234.244782|20190828053234.244791|10|9|13|3|4
8623|20190828053234.244779|20190828053234.244798|20190828053234.244806|19|8|7|16|15
8625|20190828053234.244790|20190828053234.244801|20190828053234.244810|11|9|11|3|4
8627|20190828053234.244798|20190828053234.244817|20190828053234.244824|19|7|8|16|14
8629|20190828053234.244809|20190828053234.244827|20190828053234.244836|18|9|11|10|12
8631|20190828053234.244819|20190828053234.244829|20190828053234.244837|10|8|10|2|1
8638|20190828053234.244828|20190828053234.244846|20190828053234.244854|18|8|9|17|17
8640|20190828053234.244838|20190828053234.244855|20190828053234.244863|17|8|10|9|9
8642|20190828053234.244849|20190828053234.244857|20190828053234.244867|8|10|11|2|4
8644|20190828053234.244856|20190828053234.244873|20190828053234.244881|17|8|7|16|14
8646|20190828053234.244865|20190828053234.244889|20190828053234.244899|24|10|9|16|18
8648|20190828053234.244877|20190828053234.244892|20190828053234.244901|15|9|12|3|2
8650|20190828053234.244886|20190828053234.244909|20190828053234.244919|23|10|9|17|18
