/home/fonwin/f9utws.busy/logs/20190828/omstws.log.TwsNew.g5.txt
Count=10000|Abandoned=0|Rejected=0|Sending=10000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
8214|20190828052625.794375|20190828052625.794389|20190828052625.794393|14|4|9|1|1
8216|20190828052625.794385|20190828052625.794407|20190828052625.794410|22|3|10|18|17
8218|20190828052625.794398|20190828052625.794408|20190828052625.794412|10|4|13|1|2
8220|20190828052625.794406|20190828052625.794427|20190828052625.794431|21|4|8|19|19
8222|20190828052625.794418|20190828052625.794428|20190828052625.794432|10|4|12|1|1
8224|20190828052625.794427|20190828052625.794446|20190828052625.794450|19|4|9|18|18
8226|20190828052625.794438|20190828052625.794447|20190828052625.794451|9|4|11|1|1
8228|20190828052625.794445|20190828052625.794463|20190828052625.794467|18|4|7|16|16
8230|20190828052625.794457|20190828052625.794480|20190828052625.794484|23|4|12|17|17
8232|20190828052625.794465|20190828052625.794482|20190828052625.794486|17|4|8|2|2
8234|20190828052625.794474|20190828052625.794491|20190828052625.794495|17|4|9|9|9
8236|20190828052625.794483|20190828052625.794505|20190828052625.794509|22|4|9|14|14
8238|20190828052625.794495|20190828052625.794514|20190828052625.794527|19|13|12|9|18
8240|20190828052625.794502|20190828052625.794515|20190828052625.794529|13|14|7|1|2
8242|20190828052625.794507|20190828052625.794516|20190828052625.794531|9|15|5|1|2
8244|20190828052625.794528|20190828052625.794541|20190828052625.794545|13|4|21|25|14
8246|20190828052625.794536|20190828052625.794551|20190828052625.794556|15|5|8|10|11
8248|20190828052625.794547|20190828052625.794570|20190828052625.794575|23|5|11|19|19
8250|20190828052625.794555|20190828052625.794572|20190828052625.794577|17|5|8|2|2
8252|20190828052625.794564|20190828052625.794582|20190828052625.794586|18|4|9|10|9
8254|20190828052625.794573|20190828052625.794584|20190828052625.794589|11|5|9|2|3
8256|20190828052625.794579|20190828052625.794592|20190828052625.794596|13|4|6|8|7
8258|20190828052625.794587|20190828052625.794607|20190828052625.794612|20|5|8|15|16
8260|20190828052625.794595|20190828052625.794608|20190828052625.794614|13|6|8|1|2
8262|20190828052625.794601|20190828052625.794619|20190828052625.794623|18|4|6|11|9
8264|20190828052625.794608|20190828052625.794620|20190828052625.794625|12|5|7|1|2
8266|20190828052625.794619|20190828052625.794638|20190828052625.794642|19|4|11|18|17
8268|20190828052625.794630|20190828052625.794639|20190828052625.794644|9|5|11|1|2
8270|20190828052625.794637|20190828052625.794655|20190828052625.794659|18|4|7|16|15
8272|20190828052625.794651|20190828052625.794665|20190828052625.794669|14|4|14|10|10
8274|20190828052625.794661|20190828052625.794685|20190828052625.794690|24|5|10|20|21
8276|20190828052625.794669|20190828052625.794687|20190828052625.794693|18|6|8|2|3
8278|20190828052625.794679|20190828052625.794697|20190828052625.794701|18|4|10|10|8
8280|20190828052625.794688|20190828052625.794699|20190828052625.794703|11|4|9|2|2
8286|20190828052625.794694|20190828052625.794707|20190828052625.794710|13|3|6|8|7
8290|20190828052625.794702|20190828052625.794724|20190828052625.794729|22|5|8|17|19
8292|20190828052625.794710|20190828052625.794725|20190828052625.794731|15|6|8|1|2
8294|20190828052625.794718|20190828052625.794740|20190828052625.794744|22|4|8|15|13
8296|20190828052625.794726|20190828052625.794741|20190828052625.794747|15|6|8|1|3
8298|20190828052625.794736|20190828052625.794749|20190828052625.794754|13|5|10|8|7
8300|20190828052625.794748|20190828052625.794777|20190828052625.794782|29|5|12|28|28
8302|20190828052625.794753|20190828052625.794779|20190828052625.794783|26|4|5|2|1
8304|20190828052625.794763|20190828052625.794779|20190828052625.794786|16|7|10|0|3
8306|20190828052625.794774|20190828052625.794793|20190828052625.794797|19|4|11|14|11
8308|20190828052625.794782|20190828052625.794795|20190828052625.794799|13|4|8|2|2
8310|20190828052625.794790|20190828052625.794824|20190828052625.794828|34|4|8|29|29
8312|20190828052625.794798|20190828052625.794825|20190828052625.794829|27|4|8|1|1
8317|20190828052625.794820|20190828052625.794833|20190828052625.794836|13|3|22|8|7
8322|20190828052625.794830|20190828052625.794843|20190828052625.794847|13|4|10|10|11
8324|20190828052625.794835|20190828052625.794859|20190828052625.794863|24|4|5|16|16
8326|20190828052625.794845|20190828052625.794861|20190828052625.794865|16|4|10|2|2
8328|20190828052625.794856|20190828052625.794869|20190828052625.794873|13|4|11|8|8
8330|20190828052625.794867|20190828052625.794883|20190828052625.794887|16|4|11|14|14
8332|20190828052625.794872|20190828052625.794901|20190828052625.794905|29|4|5|18|18
8334|20190828052625.794882|20190828052625.794902|20190828052625.794907|20|5|10|1|2
8336|20190828052625.794886|20190828052625.794903|20190828052625.794908|17|5|4|1|1
8338|20190828052625.794897|20190828052625.794910|20190828052625.794914|13|4|11|7|6
8340|20190828052625.794907|20190828052625.794920|20190828052625.794929|13|9|10|10|15
8344|20190828052625.794912|20190828052625.794949|20190828052625.794952|37|3|5|29|23
8350|20190828052625.794941|20190828052625.794965|20190828052625.794969|24|4|29|16|17
8352|20190828052625.794953|20190828052625.794966|20190828052625.794971|13|5|12|1|2
8354|20190828052625.794961|20190828052625.794974|20190828052625.794978|13|4|8|8|7
8356|20190828052625.794972|20190828052625.794989|20190828052625.794993|17|4|11|15|15
8358|20190828052625.794978|20190828052625.795006|20190828052625.795010|28|4|6|17|17
8360|20190828052625.794987|20190828052625.795008|20190828052625.795012|21|4|9|2|2
8362|20190828052625.794992|20190828052625.795009|20190828052625.795014|17|5|5|1|2
8364|20190828052625.795002|20190828052625.795016|20190828052625.795020|14|4|10|7|6
8366|20190828052625.795013|20190828052625.795027|20190828052625.795031|14|4|11|11|11
8368|20190828052625.795019|20190828052625.795045|20190828052625.795049|26|4|6|18|18
8370|20190828052625.795029|20190828052625.795046|20190828052625.795051|17|5|10|1|2
8372|20190828052625.795039|20190828052625.795054|20190828052625.795058|15|4|10|8|7
8376|20190828052625.795049|20190828052625.795063|20190828052625.795066|14|3|10|9|8
8381|20190828052625.795061|20190828052625.795072|20190828052625.795076|11|4|12|9|10
8383|20190828052625.795069|20190828052625.795091|20190828052625.795095|22|4|8|19|19
8385|20190828052625.795077|20190828052625.795092|20190828052625.795096|15|4|8|1|1
8387|20190828052625.795086|20190828052625.795110|20190828052625.795115|24|5|9|18|19
8389|20190828052625.795100|20190828052625.795111|20190828052625.795124|11|13|14|1|9
8393|20190828052625.795109|20190828052625.795128|20190828052625.795132|19|4|9|17|8
8395|20190828052625.795121|20190828052625.795130|20190828052625.795136|9|6|12|2|4
8399|20190828052625.795128|20190828052625.795148|20190828052625.795152|20|4|7|18|16
8401|20190828052625.795140|20190828052625.795149|20190828052625.795156|9|7|12|1|4
8403|20190828052625.795148|20190828052625.795166|20190828052625.795170|18|4|8|17|14
8405|20190828052625.795160|20190828052625.795176|20190828052625.795182|16|6|12|10|12
8407|20190828052625.795171|20190828052625.795186|20190828052625.795190|15|4|11|10|8
8409|20190828052625.795179|20190828052625.795203|20190828052625.795210|24|7|8|17|20
8411|20190828052625.795189|20190828052625.795205|20190828052625.795212|16|7|10|2|2
8413|20190828052625.795195|20190828052625.795213|20190828052625.795219|18|6|6|8|7
8415|20190828052625.795199|20190828052625.795214|20190828052625.795221|15|7|4|1|2
8417|20190828052625.795206|20190828052625.795215|20190828052625.795226|9|11|7|1|5
8419|20190828052625.795213|20190828052625.795229|20190828052625.795234|16|5|7|14|8
8421|20190828052625.795218|20190828052625.795246|20190828052625.795252|28|6|5|17|18
8423|20190828052625.795228|20190828052625.795247|20190828052625.795254|19|7|10|1|2
8425|20190828052625.795233|20190828052625.795248|20190828052625.795259|15|11|5|1|5
8427|20190828052625.795243|20190828052625.795266|20190828052625.795272|23|6|10|18|13
8429|20190828052625.795256|20190828052625.795267|20190828052625.795274|11|7|13|1|2
8431|20190828052625.795265|20190828052625.795285|20190828052625.795292|20|7|9|18|18
8433|20190828052625.795279|20190828052625.795300|20190828052625.795304|21|4|14|15|12
8435|20190828052625.795288|20190828052625.795301|20190828052625.795311|13|10|9|1|7
8437|20190828052625.795297|20190828052625.795310|20190828052625.795313|13|3|9|9|2
8439|20190828052625.795304|20190828052625.795322|20190828052625.795329|18|7|7|12|16
8441|20190828052625.795312|20190828052625.795323|20190828052625.795330|11|7|8|1|1
8443|20190828052625.795318|20190828052625.795332|20190828052625.795338|14|6|6|9|8
8445|20190828052625.795327|20190828052625.795342|20190828052625.795346|15|4|9|10|8
8447|20190828052625.795336|20190828052625.795343|20190828052625.795350|7|7|9|1|4
8449|20190828052625.795343|20190828052625.795355|20190828052625.795359|12|4|7|12|9
8451|20190828052625.795347|20190828052625.795372|20190828052625.795379|25|7|4|17|20
8453|20190828052625.795357|20190828052625.795374|20190828052625.795380|17|6|10|2|1
8455|20190828052625.795368|20190828052625.795392|20190828052625.795398|24|6|11|18|18
8457|20190828052625.795382|20190828052625.795393|20190828052625.795400|11|7|14|1|2
8459|20190828052625.795391|20190828052625.795408|20190828052625.795413|17|5|9|15|13
8461|20190828052625.795404|20190828052625.795426|20190828052625.795430|22|4|13|18|17
8463|20190828052625.795419|20190828052625.795441|20190828052625.795445|22|4|15|15|15
8465|20190828052625.795430|20190828052625.795442|20190828052625.795447|12|5|11|1|2
8467|20190828052625.795438|20190828052625.795461|20190828052625.795465|23|4|8|19|18
8469|20190828052625.795452|20190828052625.795462|20190828052625.795466|10|4|14|1|1
8471|20190828052625.795460|20190828052625.795479|20190828052625.795483|19|4|8|17|17
8473|20190828052625.795473|20190828052625.795488|20190828052625.795492|15|4|13|9|9
8475|20190828052625.795484|20190828052625.795507|20190828052625.795511|23|4|11|19|19
8477|20190828052625.795491|20190828052625.795516|20190828052625.795520|25|4|7|9|9
8479|20190828052625.795512|20190828052625.795526|20190828052625.795530|14|4|21|10|10
8481|20190828052625.795519|20190828052625.795541|20190828052625.795545|22|4|7|15|15
8483|20190828052625.795530|20190828052625.795543|20190828052625.795547|13|4|11|2|2
8485|20190828052625.795536|20190828052625.795550|20190828052625.795555|14|5|6|7|8
8487|20190828052625.795542|20190828052625.795552|20190828052625.795556|10|4|6|2|1
8489|20190828052625.795549|20190828052625.795567|20190828052625.795570|18|3|7|15|14
8491|20190828052625.795569|20190828052625.795584|20190828052625.795591|15|7|20|17|21
8493|20190828052625.795580|20190828052625.795601|20190828052625.795605|21|4|11|17|14
8495|20190828052625.795588|20190828052625.795602|20190828052625.795609|14|7|8|1|4
8497|20190828052625.795598|20190828052625.795620|20190828052625.795625|22|5|10|18|16
8499|20190828052625.795612|20190828052625.795628|20190828052625.795635|16|7|14|8|10
8501|20190828052625.795619|20190828052625.795630|20190828052625.795637|11|7|7|2|2
8503|20190828052625.795631|20190828052625.795647|20190828052625.795653|16|6|12|17|16
8505|20190828052625.795641|20190828052625.795657|20190828052625.795661|16|4|10|10|8
8507|20190828052625.795651|20190828052625.795673|20190828052625.795677|22|4|10|16|16
8509|20190828052625.795659|20190828052625.795675|20190828052625.795679|16|4|8|2|2
8511|20190828052625.795671|20190828052625.795693|20190828052625.795697|22|4|12|18|18
8513|20190828052625.795684|20190828052625.795695|20190828052625.795699|11|4|13|2|2
8515|20190828052625.795693|20190828052625.795713|20190828052625.795717|20|4|9|18|18
8517|20190828052625.795705|20190828052625.795714|20190828052625.795718|9|4|12|1|1
8519|20190828052625.795712|20190828052625.795729|20190828052625.795733|17|4|7|15|15
8521|20190828052625.795725|20190828052625.795748|20190828052625.795752|23|4|13|19|19
8523|20190828052625.795739|20190828052625.795763|20190828052625.795767|24|4|14|15|15
8525|20190828052625.795751|20190828052625.795765|20190828052625.795769|14|4|12|2|2
8527|20190828052625.795760|20190828052625.795782|20190828052625.795785|22|3|9|17|16
8529|20190828052625.795776|20190828052625.795799|20190828052625.795804|23|5|16|17|19
8531|20190828052625.795785|20190828052625.795801|20190828052625.795805|16|4|9|2|1
8533|20190828052625.795791|20190828052625.795809|20190828052625.795813|18|4|6|8|8
8535|20190828052625.795795|20190828052625.795810|20190828052625.795815|15|5|4|1|2
8537|20190828052625.795801|20190828052625.795811|20190828052625.795819|10|8|6|1|4
8539|20190828052625.795809|20190828052625.795825|20190828052625.795830|16|5|8|14|11
8541|20190828052625.795815|20190828052625.795843|20190828052625.795860|28|17|6|18|30
8543|20190828052625.795824|20190828052625.795845|20190828052625.795862|21|17|9|2|2
8545|20190828052625.795828|20190828052625.795846|20190828052625.795866|18|20|4|1|4
8547|20190828052625.795840|20190828052625.795872|20190828052625.795877|32|5|12|26|11
8549|20190828052625.795866|20190828052625.795892|20190828052625.795898|26|6|26|20|21
8551|20190828052625.795875|20190828052625.795893|20190828052625.795903|18|10|9|1|5
8554|20190828052625.795883|20190828052625.795901|20190828052625.795906|18|5|8|8|3
8556|20190828052625.795894|20190828052625.795903|20190828052625.795910|9|7|11|2|4
8562|20190828052625.795902|20190828052625.795920|20190828052625.795924|18|4|8|17|14
8564|20190828052625.795912|20190828052625.795935|20190828052625.795939|23|4|10|15|15
8566|20190828052625.795923|20190828052625.795937|20190828052625.795941|14|4|11|2|2
8568|20190828052625.795933|20190828052625.795954|20190828052625.795958|21|4|10|17|17
8570|20190828052625.795946|20190828052625.795955|20190828052625.795960|9|5|13|1|2
8572|20190828052625.795954|20190828052625.795973|20190828052625.795977|19|4|8|18|17
8574|20190828052625.795966|20190828052625.795974|20190828052625.795978|8|4|12|1|1
8576|20190828052625.795973|20190828052625.795992|20190828052625.795996|19|4|7|18|18
8578|20190828052625.795986|20190828052625.796001|20190828052625.796005|15|4|13|9|9
8580|20190828052625.795997|20190828052625.796021|20190828052625.796024|24|3|11|20|19
8582|20190828052625.796004|20190828052625.796022|20190828052625.796025|18|3|7|1|1
8587|20190828052625.796014|20190828052625.796031|20190828052625.796034|17|3|10|9|9
8592|20190828052625.796024|20190828052625.796048|20190828052625.796052|24|4|10|17|18
8594|20190828052625.796033|20190828052625.796050|20190828052625.796054|17|4|9|2|2
8596|20190828052625.796042|20190828052625.796062|20190828052625.796066|20|4|9|12|12
8598|20190828052625.796051|20190828052625.796064|20190828052625.796068|13|4|9|2|2
8600|20190828052625.796058|20190828052625.796070|20190828052625.796073|12|3|7|6|5
8602|20190828052625.796066|20190828052625.796083|20190828052625.796087|17|4|8|13|14
8604|20190828052625.796076|20190828052625.796098|20190828052625.796102|22|4|10|15|15
8606|20190828052625.796086|20190828052625.796099|20190828052625.796103|13|4|10|1|1
8608|20190828052625.796097|20190828052625.796116|20190828052625.796120|19|4|11|17|17
8610|20190828052625.796109|20190828052625.796118|20190828052625.796122|9|4|12|2|2
8613|20190828052625.796116|20190828052625.796149|20190828052625.796152|33|3|7|31|30
8618|20190828052625.796139|20190828052625.796160|20190828052625.796163|21|3|23|11|11
8622|20190828052625.796157|20190828052625.796170|20190828052625.796175|13|5|18|10|12
8624|20190828052625.796167|20190828052625.796180|20190828052625.796184|13|4|10|10|9
8626|20190828052625.796174|20190828052625.796190|20190828052625.796193|16|3|7|10|9
8628|20190828052625.796185|20190828052625.796199|20190828052625.796203|14|4|11|9|10
8631|20190828052625.796193|20190828052625.796209|20190828052625.796212|16|3|8|10|9
8635|20190828052625.796204|20190828052625.796219|20190828052625.796224|15|5|11|10|12
8637|20190828052625.796212|20190828052625.796234|20190828052625.796239|22|5|8|15|15
8639|20190828052625.796222|20190828052625.796236|20190828052625.796240|14|4|10|2|1
8641|20190828052625.796232|20190828052625.796253|20190828052625.796257|21|4|10|17|17
8643|20190828052625.796245|20190828052625.796255|20190828052625.796261|10|6|13|2|4
8648|20190828052625.796254|20190828052625.796271|20190828052625.796275|17|4|9|16|14
8650|20190828052625.796266|20190828052625.796280|20190828052625.796286|14|6|12|9|11
8652|20190828052625.796276|20190828052625.796296|20190828052625.796301|20|5|10|16|15
8654|20190828052625.796284|20190828052625.796298|20190828052625.796305|14|7|8|2|4
8656|20190828052625.796294|20190828052625.796316|20190828052625.796320|22|4|10|18|15
8658|20190828052625.796308|20190828052625.796317|20190828052625.796324|9|7|14|1|4
8660|20190828052625.796316|20190828052625.796335|20190828052625.796340|19|5|8|18|16
8662|20190828052625.796328|20190828052625.796337|20190828052625.796343|9|6|12|2|3
8664|20190828052625.796335|20190828052625.796354|20190828052625.796358|19|4|7|17|15
8666|20190828052625.796349|20190828052625.796364|20190828052625.796370|15|6|14|10|12
8668|20190828052625.796359|20190828052625.796374|20190828052625.796378|15|4|10|10|8
8670|20190828052625.796367|20190828052625.796383|20190828052625.796389|16|6|8|9|11
8672|20190828052625.796379|20190828052625.796393|20190828052625.796397|14|4|12|10|8
8674|20190828052625.796386|20190828052625.796411|20190828052625.796418|25|7|7|18|21
8676|20190828052625.796397|20190828052625.796413|20190828052625.796420|16|7|11|2|2
8678|20190828052625.796402|20190828052625.796421|20190828052625.796427|19|6|5|8|7
8680|20190828052625.796407|20190828052625.796422|20190828052625.796429|15|7|5|1|2
8682|20190828052625.796414|20190828052625.796423|20190828052625.796433|9|10|7|1|4
8684|20190828052625.796421|20190828052625.796430|20190828052625.796434|9|4|7|7|1
8686|20190828052625.796428|20190828052625.796450|20190828052625.796456|22|6|7|20|22
8688|20190828052625.796442|20190828052625.796451|20190828052625.796457|9|6|14|1|1
8690|20190828052625.796449|20190828052625.796470|20190828052625.796476|21|6|7|19|19
8692|20190828052625.796462|20190828052625.796471|20190828052625.796478|9|7|13|1|2
8694|20190828052625.796470|20190828052625.796488|20190828052625.796494|18|6|8|17|16
8696|20190828052625.796481|20190828052625.796501|20190828052625.796505|20|4|11|13|11
8698|20190828052625.796492|20190828052625.796517|20190828052625.796524|25|7|11|16|19
8700|20190828052625.796500|20190828052625.796519|20190828052625.796528|19|9|8|2|4
8702|20190828052625.796504|20190828052625.796520|20190828052625.796530|16|10|4|1|2
8704|20190828052625.796515|20190828052625.796537|20190828052625.796545|22|8|11|17|15
8706|20190828052625.796528|20190828052625.796546|20190828052625.796549|18|3|13|9|4
8708|20190828052625.796535|20190828052625.796547|20190828052625.796554|12|7|7|1|5
8710|20190828052625.796547|20190828052625.796557|20190828052625.796561|10|4|12|10|7
8712|20190828052625.796553|20190828052625.796574|20190828052625.796580|21|6|6|17|19
8714|20190828052625.796561|20190828052625.796575|20190828052625.796582|14|7|8|1|2
8716|20190828052625.796572|20190828052625.796592|20190828052625.796599|20|7|11|17|17
8718|20190828052625.796584|20190828052625.796600|20190828052625.796603|16|3|12|8|4
8720|20190828052625.796591|20190828052625.796601|20190828052625.796608|10|7|7|1|5
8722|20190828052625.796603|20190828052625.796617|20190828052625.796622|14|5|12|16|14
8724|20190828052625.796613|20190828052625.796634|20190828052625.796640|21|6|10|17|18
8726|20190828052625.796627|20190828052625.796649|20190828052625.796653|22|4|14|15|13
8728|20190828052625.796637|20190828052625.796651|20190828052625.796655|14|4|10|2|2
8730|20190828052625.796646|20190828052625.796668|20190828052625.796672|22|4|9|17|17
8732|20190828052625.796660|20190828052625.796677|20190828052625.796681|17|4|14|9|9
8734|20190828052625.796666|20190828052625.796678|20190828052625.796682|12|4|6|1|1
8736|20190828052625.796678|20190828052625.796695|20190828052625.796699|17|4|12|17|17
8738|20190828052625.796687|20190828052625.796714|20190828052625.796719|27|5|9|19|20
8740|20190828052625.796699|20190828052625.796716|20190828052625.796720|17|4|12|2|1
8742|20190828052625.796708|20190828052625.796730|20190828052625.796734|22|4|9|14|14
8744|20190828052625.796725|20190828052625.796745|20190828052625.796749|20|4|17|15|15
8746|20190828052625.796733|20190828052625.796746|20190828052625.796750|13|4|8|1|1
8748|20190828052625.796739|20190828052625.796757|20190828052625.796761|18|4|6|11|11
8750|20190828052625.796748|20190828052625.796759|20190828052625.796763|11|4|9|2|2
8752|20190828052625.796757|20190828052625.796774|20190828052625.796778|17|4|9|15|15
8754|20190828052625.796761|20190828052625.796776|20190828052625.796780|15|4|4|2|2
8756|20190828052625.796772|20190828052625.796794|20190828052625.796798|22|4|11|18|18
8758|20190828052625.796786|20190828052625.796796|20190828052625.796800|10|4|14|2|2
8760|20190828052625.796794|20190828052625.796814|20190828052625.796821|20|7|8|18|21
8762|20190828052625.796807|20190828052625.796827|20190828052625.796831|20|4|13|13|10
8764|20190828052625.796818|20190828052625.796846|20190828052625.796853|28|7|11|19|22
8766|20190828052625.796826|20190828052625.796848|20190828052625.796855|22|7|8|2|2
8768|20190828052625.796846|20190828052625.796857|20190828052625.796863|11|6|20|9|8
8770|20190828052625.796854|20190828052625.796874|20190828052625.796878|20|4|8|17|15
8772|20190828052625.796861|20190828052625.796875|20190828052625.796882|14|7|7|1|4
8774|20190828052625.796870|20190828052625.796892|20190828052625.796896|22|4|9|17|14
8776|20190828052625.796884|20190828052625.796900|20190828052625.796907|16|7|14|8|11
8778|20190828052625.796891|20190828052625.796902|20190828052625.796909|11|7|7|2|2
8780|20190828052625.796902|20190828052625.796918|20190828052625.796925|16|7|11|16|16
8782|20190828052625.796913|20190828052625.796927|20190828052625.796934|14|7|11|9|9
8784|20190828052625.796924|20190828052625.796945|20190828052625.796949|21|4|11|18|15
8786|20190828052625.796931|20190828052625.796946|20190828052625.796953|15|7|7|1|4
8792|20190828052625.796942|20190828052625.796963|20190828052625.796967|21|4|11|17|14
8795|20190828052625.796956|20190828052625.796974|20190828052625.796981|18|7|14|11|14
8797|20190828052625.796963|20190828052625.796976|20190828052625.796983|13|7|7|2|2
8799|20190828052625.796975|20190828052625.796994|20190828052625.796998|19|4|12|18|15
8801|20190828052625.796987|20190828052625.797002|20190828052625.797006|15|4|12|8|8
8803|20190828052625.796997|20190828052625.797004|20190828052625.797008|7|4|10|2|2
8805|20190828052625.797004|20190828052625.797019|20190828052625.797023|15|4|7|15|15
8807|20190828052625.797014|20190828052625.797028|20190828052625.797032|14|4|10|9|9
8809|20190828052625.797025|20190828052625.797039|20190828052625.797043|14|4|11|11|11
8811|20190828052625.797033|20190828052625.797040|20190828052625.797044|7|4|8|1|1
8813|20190828052625.797041|20190828052625.797056|20190828052625.797060|15|4|8|16|16
8815|20190828052625.797050|20190828052625.797066|20190828052625.797070|16|4|9|10|10
8817|20190828052625.797062|20190828052625.797076|20190828052625.797079|14|3|12|10|9
8825|20190828052625.797069|20190828052625.797093|20190828052625.797097|24|4|7|17|18
8827|20190828052625.797080|20190828052625.797094|20190828052625.797099|14|5|11|1|2
8829|20190828052625.797087|20190828052625.797108|20190828052625.797112|21|4|7|14|13
8831|20190828052625.797095|20190828052625.797110|20190828052625.797114|15|4|8|2|2
8833|20190828052625.797105|20190828052625.797127|20190828052625.797134|22|7|10|17|20
8835|20190828052625.797117|20190828052625.797128|20190828052625.797136|11|8|12|1|2
8837|20190828052625.797127|20190828052625.797146|20190828052625.797151|19|5|10|18|15
8839|20190828052625.797140|20190828052625.797163|20190828052625.797169|23|6|13|17|18
8841|20190828052625.797149|20190828052625.797164|20190828052625.797171|15|7|9|1|2
8843|20190828052625.797156|20190828052625.797171|20190828052625.797175|15|4|7|7|4
8845|20190828052625.797165|20190828052625.797172|20190828052625.797179|7|7|9|1|4
8847|20190828052625.797173|20190828052625.797192|20190828052625.797198|19|6|8|20|19
8849|20190828052625.797184|20190828052625.797193|20190828052625.797200|9|7|11|1|2
8855|20190828052625.797193|20190828052625.797211|20190828052625.797217|18|6|9|18|17
8859|20190828052625.797205|20190828052625.797229|20190828052625.797233|24|4|12|18|16
8861|20190828052625.797215|20190828052625.797231|20190828052625.797235|16|4|10|2|2
8863|20190828052625.797221|20190828052625.797239|20190828052625.797241|18|2|6|8|6
8865|20190828052625.797225|20190828052625.797240|20190828052625.797243|15|3|4|1|2
8867|20190828052625.797231|20190828052625.797241|20190828052625.797244|10|3|6|1|1
8869|20190828052625.797238|20190828052625.797251|20190828052625.797255|13|4|7|10|11
8872|20190828052625.797244|20190828052625.797270|20190828052625.797273|26|3|6|19|18
8876|20190828052625.797254|20190828052625.797277|20190828052625.797281|23|4|10|7|8
8878|20190828052625.797276|20190828052625.797301|20190828052625.797305|25|4|22|24|24
8880|20190828052625.797295|20190828052625.797319|20190828052625.797323|24|4|19|18|18
8882|20190828052625.797310|20190828052625.797327|20190828052625.797331|17|4|15|8|8
8884|20190828052625.797317|20190828052625.797328|20190828052625.797332|11|4|7|1|1
8886|20190828052625.797329|20190828052625.797347|20190828052625.797351|18|4|12|19|19
8888|20190828052625.797341|20190828052625.797358|20190828052625.797362|17|4|12|11|11
8891|20190828052625.797353|20190828052625.797376|20190828052625.797379|23|3|12|18|17
8893|20190828052625.797360|20190828052625.797378|20190828052625.797381|18|3|7|2|2
8897|20190828052625.797372|20190828052625.797393|20190828052625.797397|21|4|12|15|16
8899|20190828052625.797381|20190828052625.797394|20190828052625.797399|13|5|9|1|2
8901|20190828052625.797389|20190828052625.797402|20190828052625.797406|13|4|8|8|7
8903|20190828052625.797400|20190828052625.797411|20190828052625.797415|11|4|11|9|9
8905|20190828052625.797407|20190828052625.797428|20190828052625.797432|21|4|7|17|17
8907|20190828052625.797415|20190828052625.797430|20190828052625.797434|15|4|8|2|2
8909|20190828052625.797421|20190828052625.797436|20190828052625.797440|15|4|6|6|6
8911|20190828052625.797431|20190828052625.797437|20190828052625.797442|6|5|10|1|2
8913|20190828052625.797438|20190828052625.797455|20190828052625.797459|17|4|7|18|17
8915|20190828052625.797449|20190828052625.797465|20190828052625.797469|16|4|11|10|10
8917|20190828052625.797461|20190828052625.797475|20190828052625.797479|14|4|12|10|10
8919|20190828052625.797468|20190828052625.797491|20190828052625.797496|23|5|7|16|17
8921|20190828052625.797478|20190828052625.797493|20190828052625.797497|15|4|10|2|1
8923|20190828052625.797483|20190828052625.797502|20190828052625.797505|19|3|5|9|8
8925|20190828052625.797487|20190828052625.797503|20190828052625.797507|16|4|4|1|2
8927|20190828052625.797494|20190828052625.797503|20190828052625.797508|9|5|7|0|1
8929|20190828052625.797502|20190828052625.797519|20190828052625.797523|17|4|8|16|15
8931|20190828052625.797508|20190828052625.797537|20190828052625.797543|29|6|6|18|20
8933|20190828052625.797518|20190828052625.797538|20190828052625.797545|20|7|10|1|2
8935|20190828052625.797522|20190828052625.797539|20190828052625.797549|17|10|4|1|4
8937|20190828052625.797533|20190828052625.797545|20190828052625.797551|12|6|11|6|2
8939|20190828052625.797543|20190828052625.797558|20190828052625.797564|15|6|10|13|13
8941|20190828052625.797549|20190828052625.797568|20190828052625.797572|19|4|6|10|8
8943|20190828052625.797561|20190828052625.797578|20190828052625.797584|17|6|12|10|12
8945|20190828052625.797569|20190828052625.797579|20190828052625.797586|10|7|8|1|2
8947|20190828052625.797580|20190828052625.797597|20190828052625.797603|17|6|11|18|17
8949|20190828052625.797593|20190828052625.797616|20190828052625.797621|23|5|13|19|18
8951|20190828052625.797600|20190828052625.797618|20190828052625.797635|18|17|7|2|14
8953|20190828052625.797610|20190828052625.797642|20190828052625.797646|32|4|10|24|11
8955|20190828052625.797642|20190828052625.797661|20190828052625.797668|19|7|32|19|22
8957|20190828052625.797654|20190828052625.797670|20190828052625.797674|16|4|12|9|6
8959|20190828052625.797664|20190828052625.797672|20190828052625.797678|8|6|10|2|4
8961|20190828052625.797671|20190828052625.797694|20190828052625.797699|23|5|7|22|21
8963|20190828052625.797680|20190828052625.797712|20190828052625.797718|32|6|9|18|19
8965|20190828052625.797707|20190828052625.797721|20190828052625.797726|14|5|27|9|8
8967|20190828052625.797717|20190828052625.797738|20190828052625.797745|21|7|10|17|19
8969|20190828052625.797725|20190828052625.797740|20190828052625.797749|15|9|8|2|4
8971|20190828052625.797736|20190828052625.797756|20190828052625.797760|20|4|11|16|11
8973|20190828052625.797750|20190828052625.797771|20190828052625.797779|21|8|14|15|19
8975|20190828052625.797758|20190828052625.797773|20190828052625.797780|15|7|8|2|1
8977|20190828052625.797764|20190828052625.797780|20190828052625.797786|16|6|6|7|6
8979|20190828052625.797772|20190828052625.797781|20190828052625.797788|9|7|8|1|2
