/home/fonwin/f9utws.busy/logs/20190828/omstws.log.TwsNew.g4.txt
Count=1000|Abandoned=0|Rejected=0|Sending=1000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
1041|20190828052614.342014|20190828052614.342033|20190828052614.342037|19|4|7|11|9
1043|20190828052614.342023|20190828052614.342034|20190828052614.342040|11|6|9|1|3
1045|20190828052614.342030|20190828052614.342042|20190828052614.342046|12|4|7|8|6
1047|20190828052614.342037|20190828052614.342056|20190828052614.342061|19|5|7|14|15
1049|20190828052614.342044|20190828052614.342058|20190828052614.342064|14|6|7|2|3
1051|20190828052614.342050|20190828052614.342067|20190828052614.342072|17|5|6|9|8
1053|20190828052614.342057|20190828052614.342069|20190828052614.342074|12|5|7|2|2
1055|20190828052614.342067|20190828052614.342086|20190828052614.342091|19|5|10|17|17
1057|20190828052614.342078|20190828052614.342087|20190828052614.342093|9|6|11|1|2
1059|20190828052614.342086|20190828052614.342104|20190828052614.342109|18|5|8|17|16
1061|20190828052614.342098|20190828052614.342118|20190828052614.342122|20|4|12|14|13
1063|20190828052614.342109|20190828052614.342132|20190828052614.342137|23|5|11|14|15
1065|20190828052614.342116|20190828052614.342133|20190828052614.342139|17|6|7|1|2
1067|20190828052614.342120|20190828052614.342134|20190828052614.342142|14|8|4|1|3
1069|20190828052614.342128|20190828052614.342141|20190828052614.342145|13|4|8|7|3
1071|20190828052614.342136|20190828052614.342154|20190828052614.342159|18|5|8|13|14
1073|20190828052614.342145|20190828052614.342170|20190828052614.342175|25|5|9|16|16
1075|20190828052614.342152|20190828052614.342171|20190828052614.342178|19|7|7|1|3
1077|20190828052614.342157|20190828052614.342172|20190828052614.342180|15|8|5|1|2
1079|20190828052614.342168|20190828052614.342189|20190828052614.342194|21|5|11|17|14
1081|20190828052614.342181|20190828052614.342190|20190828052614.342196|9|6|13|1|2
1083|20190828052614.342189|20190828052614.342205|20190828052614.342210|16|5|8|15|14
1085|20190828052614.342201|20190828052614.342220|20190828052614.342225|19|5|12|15|15
1087|20190828052614.342215|20190828052614.342238|20190828052614.342242|23|4|14|18|17
1089|20190828052614.342230|20190828052614.342249|20190828052614.342254|19|5|15|11|12
1091|20190828052614.342237|20190828052614.342251|20190828052614.342257|14|6|7|2|3
1093|20190828052614.342249|20190828052614.342266|20190828052614.342271|17|5|12|15|14
1095|20190828052614.342254|20190828052614.342268|20190828052614.342274|14|6|5|2|3
1097|20190828052614.342264|20190828052614.342284|20190828052614.342289|20|5|10|16|15
1099|20190828052614.342277|20190828052614.342293|20190828052614.342297|16|4|13|9|8
1101|20190828052614.342284|20190828052614.342294|20190828052614.342300|10|6|7|1|3
1103|20190828052614.342294|20190828052614.342311|20190828052614.342316|17|5|10|17|16
1105|20190828052614.342304|20190828052614.342320|20190828052614.342326|16|6|10|9|10
1107|20190828052614.342316|20190828052614.342330|20190828052614.342335|14|5|12|10|9
1109|20190828052614.342323|20190828052614.342346|20190828052614.342350|23|4|7|16|15
1111|20190828052614.342334|20190828052614.342347|20190828052614.342353|13|6|11|1|3
1113|20190828052614.342339|20190828052614.342359|20190828052614.342364|20|5|5|12|11
1115|20190828052614.342343|20190828052614.342361|20190828052614.342367|18|6|4|2|3
1117|20190828052614.342349|20190828052614.342362|20190828052614.342369|13|7|6|1|2
1119|20190828052614.342359|20190828052614.342378|20190828052614.342383|19|5|10|16|14
1121|20190828052614.342370|20190828052614.342379|20190828052614.342393|9|14|11|1|10
1123|20190828052614.342378|20190828052614.342409|20190828052614.342419|31|10|8|30|26
1125|20190828052614.342405|20190828052614.342424|20190828052614.342429|19|5|27|15|10
1127|20190828052614.342419|20190828052614.342433|20190828052614.342438|14|5|14|9|9
1129|20190828052614.342429|20190828052614.342442|20190828052614.342447|13|5|10|9|9
1131|20190828052614.342436|20190828052614.342451|20190828052614.342456|15|5|7|9|9
1133|20190828052614.342447|20190828052614.342460|20190828052614.342465|13|5|11|9|9
1135|20190828052614.342454|20190828052614.342469|20190828052614.342474|15|5|7|9|9
1137|20190828052614.342465|20190828052614.342480|20190828052614.342485|15|5|11|11|11
1139|20190828052614.342473|20190828052614.342489|20190828052614.342494|16|5|8|9|9
1141|20190828052614.342485|20190828052614.342498|20190828052614.342503|13|5|12|9|9
1143|20190828052614.342492|20190828052614.342515|20190828052614.342520|23|5|7|17|17
1145|20190828052614.342502|20190828052614.342517|20190828052614.342523|15|6|10|2|3
1147|20190828052614.342507|20190828052614.342525|20190828052614.342530|18|5|5|8|7
1149|20190828052614.342512|20190828052614.342526|20190828052614.342532|14|6|5|1|2
1151|20190828052614.342518|20190828052614.342527|20190828052614.342535|9|8|6|1|3
1153|20190828052614.342525|20190828052614.342535|20190828052614.342540|10|5|7|8|5
1155|20190828052614.342531|20190828052614.342553|20190828052614.342561|22|8|6|18|21
1157|20190828052614.342539|20190828052614.342554|20190828052614.342565|15|11|8|1|4
1159|20190828052614.342549|20190828052614.342562|20190828052614.342569|13|7|10|8|4
1161|20190828052614.342560|20190828052614.342576|20190828052614.342581|16|5|11|14|12
1163|20190828052614.342567|20190828052614.342584|20190828052614.342589|17|5|7|8|8
1165|20190828052614.342579|20190828052614.342586|20190828052614.342592|7|6|12|2|3
1167|20190828052614.342586|20190828052614.342601|20190828052614.342606|15|5|7|15|14
1169|20190828052614.342597|20190828052614.342618|20190828052614.342623|21|5|11|17|17
1171|20190828052614.342611|20190828052614.342633|20190828052614.342638|22|5|14|15|15
1173|20190828052614.342622|20190828052614.342634|20190828052614.342641|12|7|11|1|3
1175|20190828052614.342630|20190828052614.342652|20190828052614.342657|22|5|8|18|16
1177|20190828052614.342645|20190828052614.342664|20190828052614.342669|19|5|15|12|12
1179|20190828052614.342651|20190828052614.342665|20190828052614.342671|14|6|6|1|2
1181|20190828052614.342664|20190828052614.342681|20190828052614.342685|17|4|13|16|14
1183|20190828052614.342676|20190828052614.342703|20190828052614.342708|27|5|12|22|23
1185|20190828052614.342699|20190828052614.342721|20190828052614.342725|22|4|23|18|17
1187|20190828052614.342715|20190828052614.342729|20190828052614.342734|14|5|16|8|9
1189|20190828052614.342726|20190828052614.342739|20190828052614.342744|13|5|11|10|10
1191|20190828052614.342732|20190828052614.342758|20190828052614.342763|26|5|6|19|19
1193|20190828052614.342743|20190828052614.342760|20190828052614.342766|17|6|11|2|3
1195|20190828052614.342749|20190828052614.342769|20190828052614.342774|20|5|6|9|8
1197|20190828052614.342754|20190828052614.342770|20190828052614.342777|16|7|5|1|3
1199|20190828052614.342762|20190828052614.342771|20190828052614.342779|9|8|8|1|2
1201|20190828052614.342769|20190828052614.342779|20190828052614.342784|10|5|7|8|5
1203|20190828052614.342775|20190828052614.342797|20190828052614.342802|22|5|6|18|18
1205|20190828052614.342784|20190828052614.342799|20190828052614.342805|15|6|9|2|3
1207|20190828052614.342794|20190828052614.342816|20190828052614.342821|22|5|10|17|16
1209|20190828052614.342807|20190828052614.342825|20190828052614.342830|18|5|13|9|9
1211|20190828052614.342815|20190828052614.342826|20190828052614.342833|11|7|8|1|3
1213|20190828052614.342824|20190828052614.342835|20190828052614.342840|11|5|9|9|7
1215|20190828052614.342832|20190828052614.342852|20190828052614.342857|20|5|8|17|17
1217|20190828052614.342839|20190828052614.342853|20190828052614.342860|14|7|7|1|3
1219|20190828052614.342850|20190828052614.342871|20190828052614.342876|21|5|11|18|16
1221|20190828052614.342863|20190828052614.342872|20190828052614.342878|9|6|13|1|2
1223|20190828052614.342871|20190828052614.342889|20190828052614.342894|18|5|8|17|16
1225|20190828052614.342883|20190828052614.342903|20190828052614.342907|20|4|12|14|13
1227|20190828052614.342892|20190828052614.342904|20190828052614.342910|12|6|9|1|3
1229|20190828052614.342897|20190828052614.342911|20190828052614.342916|14|5|5|7|6
1231|20190828052614.342903|20190828052614.342912|20190828052614.342919|9|7|6|1|3
1233|20190828052614.342910|20190828052614.342923|20190828052614.342927|13|4|7|11|8
1235|20190828052614.342915|20190828052614.342937|20190828052614.342942|22|5|5|14|15
1237|20190828052614.342924|20190828052614.342938|20190828052614.342945|14|7|9|1|3
1239|20190828052614.342935|20190828052614.342955|20190828052614.342960|20|5|11|17|15
1241|20190828052614.342947|20190828052614.342963|20190828052614.342968|16|5|12|8|8
1243|20190828052614.342954|20190828052614.342965|20190828052614.342971|11|6|7|2|3
1245|20190828052614.342965|20190828052614.342981|20190828052614.342986|16|5|11|16|15
1247|20190828052614.342976|20190828052614.342995|20190828052614.342999|19|4|11|14|13
1249|20190828052614.342990|20190828052614.343011|20190828052614.343016|21|5|14|16|17
1251|20190828052614.343004|20190828052614.343020|20190828052614.343025|16|5|14|9|9
1253|20190828052614.343009|20190828052614.343021|20190828052614.343028|12|7|5|1|3
1255|20190828052614.343021|20190828052614.343039|20190828052614.343044|18|5|12|18|16
1257|20190828052614.343030|20190828052614.343056|20190828052614.343061|26|5|9|17|17
1259|20190828052614.343041|20190828052614.343057|20190828052614.343064|16|7|11|1|3
1261|20190828052614.343048|20190828052614.343058|20190828052614.343066|10|8|7|1|2
1263|20190828052614.343057|20190828052614.343073|20190828052614.343078|16|5|9|15|12
1265|20190828052614.343068|20190828052614.343082|20190828052614.343087|14|5|11|9|9
1267|20190828052614.343079|20190828052614.343092|20190828052614.343097|13|5|11|10|10
1269|20190828052614.343089|20190828052614.343099|20190828052614.343104|10|5|10|7|7
1271|20190828052614.343095|20190828052614.343117|20190828052614.343122|22|5|6|18|18
1273|20190828052614.343110|20190828052614.343133|20190828052614.343138|23|5|15|16|16
1275|20190828052614.343121|20190828052614.343135|20190828052614.343141|14|6|11|2|3
1277|20190828052614.343130|20190828052614.343153|20190828052614.343158|23|5|9|18|17
1279|20190828052614.343143|20190828052614.343154|20190828052614.343161|11|7|13|1|3
1281|20190828052614.343153|20190828052614.343171|20190828052614.343176|18|5|10|17|15
1283|20190828052614.343163|20190828052614.343173|20190828052614.343179|10|6|10|2|3
1285|20190828052614.343171|20190828052614.343189|20190828052614.343194|18|5|8|16|15
1287|20190828052614.343184|20190828052614.343198|20190828052614.343203|14|5|13|9|9
1289|20190828052614.343194|20190828052614.343207|20190828052614.343222|13|15|10|9|19
1291|20190828052614.343201|20190828052614.343237|20190828052614.343244|36|7|7|30|22
1293|20190828052614.343228|20190828052614.343246|20190828052614.343251|18|5|27|9|7
1295|20190828052614.343236|20190828052614.343247|20190828052614.343253|11|6|8|1|2
1299|20190828052614.343247|20190828052614.343264|20190828052614.343268|17|4|11|17|15
1304|20190828052614.343256|20190828052614.343286|20190828052614.343292|30|6|9|22|24
1306|20190828052614.343268|20190828052614.343288|20190828052614.343295|20|7|12|2|3
1308|20190828052614.343272|20190828052614.343289|20190828052614.343301|17|12|4|1|6
1310|20190828052614.343278|20190828052614.343296|20190828052614.343303|18|7|6|7|2
1312|20190828052614.343283|20190828052614.343298|20190828052614.343304|15|6|5|2|1
1314|20190828052614.343296|20190828052614.343317|20190828052614.343321|21|4|13|19|17
1316|20190828052614.343301|20190828052614.343318|20190828052614.343322|17|4|5|1|1
1318|20190828052614.343314|20190828052614.343325|20190828052614.343330|11|5|13|7|8
1320|20190828052614.343320|20190828052614.343327|20190828052614.343331|7|4|6|2|1
1323|20190828052614.343327|20190828052614.343342|20190828052614.343345|15|3|7|15|14
1330|20190828052614.343337|20190828052614.343376|20190828052614.343380|39|4|10|34|35
1332|20190828052614.343354|20190828052614.343392|20190828052614.343397|38|5|17|16|17
1334|20190828052614.343360|20190828052614.343393|20190828052614.343398|33|5|6|1|1
1336|20190828052614.343379|20190828052614.343394|20190828052614.343400|15|6|19|1|2
1338|20190828052614.343390|20190828052614.343412|20190828052614.343415|22|3|11|18|15
1340|20190828052614.343402|20190828052614.343413|20190828052614.343417|11|4|12|1|2
1342|20190828052614.343411|20190828052614.343432|20190828052614.343436|21|4|9|19|19
1344|20190828052614.343423|20190828052614.343433|20190828052614.343438|10|5|12|1|2
1346|20190828052614.343432|20190828052614.343449|20190828052614.343453|17|4|9|16|15
1348|20190828052614.343444|20190828052614.343459|20190828052614.343462|15|3|12|10|9
1353|20190828052614.343455|20190828052614.343472|20190828052614.343475|17|3|11|13|13
1355|20190828052614.343462|20190828052614.343473|20190828052614.343476|11|3|7|1|1
1360|20190828052614.343469|20190828052614.343481|20190828052614.343484|12|3|7|8|8
1362|20190828052614.343476|20190828052614.343496|20190828052614.343500|20|4|7|15|16
1364|20190828052614.343484|20190828052614.343498|20190828052614.343502|14|4|8|2|2
1366|20190828052614.343489|20190828052614.343507|20190828052614.343511|18|4|5|9|9
1368|20190828052614.343496|20190828052614.343509|20190828052614.343513|13|4|7|2|2
1372|20190828052614.343507|20190828052614.343525|20190828052614.343529|18|4|11|16|16
1374|20190828052614.343517|20190828052614.343526|20190828052614.343530|9|4|10|1|1
1377|20190828052614.343525|20190828052614.343544|20190828052614.343548|19|4|8|18|18
1379|20190828052614.343538|20190828052614.343553|20190828052614.343557|15|4|13|9|9
1381|20190828052614.343549|20190828052614.343563|20190828052614.343567|14|4|11|10|10
1383|20190828052614.343557|20190828052614.343579|20190828052614.343583|22|4|8|16|16
1385|20190828052614.343567|20190828052614.343581|20190828052614.343585|14|4|10|2|2
1387|20190828052614.343576|20190828052614.343598|20190828052614.343602|22|4|9|17|17
1389|20190828052614.343590|20190828052614.343606|20190828052614.343610|16|4|14|8|8
1391|20190828052614.343597|20190828052614.343608|20190828052614.343612|11|4|7|2|2
1393|20190828052614.343608|20190828052614.343626|20190828052614.343630|18|4|11|18|18
1395|20190828052614.343619|20190828052614.343635|20190828052614.343639|16|4|11|9|9
1397|20190828052614.343631|20190828052614.343642|20190828052614.343646|11|4|12|7|7
1399|20190828052614.343638|20190828052614.343659|20190828052614.343663|21|4|7|17|17
1401|20190828052614.343652|20190828052614.343672|20190828052614.343676|20|4|14|13|13
1403|20190828052614.343662|20190828052614.343673|20190828052614.343677|11|4|10|1|1
1405|20190828052614.343669|20190828052614.343681|20190828052614.343685|12|4|7|8|8
1407|20190828052614.343676|20190828052614.343701|20190828052614.343705|25|4|7|20|20
1409|20190828052614.343684|20190828052614.343702|20190828052614.343706|18|4|8|1|1
1411|20190828052614.343693|20190828052614.343714|20190828052614.343718|21|4|9|12|12
1413|20190828052614.343704|20190828052614.343731|20190828052614.343735|27|4|11|17|17
1415|20190828052614.343713|20190828052614.343732|20190828052614.343736|19|4|9|1|1
1417|20190828052614.343718|20190828052614.343733|20190828052614.343738|15|5|5|1|2
1419|20190828052614.343729|20190828052614.343749|20190828052614.343753|20|4|11|16|15
1421|20190828052614.343741|20190828052614.343759|20190828052614.343763|18|4|12|10|10
1423|20190828052614.343748|20190828052614.343767|20190828052614.343771|19|4|7|8|8
1425|20190828052614.343758|20190828052614.343769|20190828052614.343773|11|4|10|2|2
1427|20190828052614.343768|20190828052614.343793|20190828052614.343797|25|4|10|24|24
1429|20190828052614.343790|20190828052614.343808|20190828052614.343812|18|4|22|15|15
1431|20190828052614.343803|20190828052614.343817|20190828052614.343821|14|4|13|9|9
1433|20190828052614.343812|20190828052614.343825|20190828052614.343829|13|4|9|8|8
1435|20190828052614.343820|20190828052614.343841|20190828052614.343845|21|4|8|16|16
1437|20190828052614.343831|20190828052614.343843|20190828052614.343857|12|14|11|2|12
1439|20190828052614.343860|20190828052614.343883|20190828052614.343887|23|4|29|40|30
1441|20190828052614.343878|20190828052614.343902|20190828052614.343920|24|18|18|19|33
1443|20190828052614.343893|20190828052614.343903|20190828052614.343923|10|20|15|1|3
1445|20190828052614.343901|20190828052614.343927|20190828052614.343933|26|6|8|24|10
1447|20190828052614.343930|20190828052614.343951|20190828052614.343957|21|6|29|24|24
1449|20190828052614.343946|20190828052614.343961|20190828052614.343966|15|5|16|10|9
1451|20190828052614.343957|20190828052614.343970|20190828052614.343975|13|5|11|9|9
1453|20190828052614.343964|20190828052614.343979|20190828052614.343984|15|5|7|9|9
1455|20190828052614.343977|20190828052614.343986|20190828052614.343991|9|5|13|7|7
1457|20190828052614.343981|20190828052614.343989|20190828052614.343994|8|5|4|3|3
1459|20190828052614.343988|20190828052614.343995|20190828052614.343998|7|3|7|6|4
1461|20190828052614.343991|20190828052614.343998|20190828052614.344003|7|5|3|3|5
1463|20190828052614.343998|20190828052614.344012|20190828052614.344018|14|6|7|14|15
1465|20190828052614.344003|20190828052614.344019|20190828052614.344023|16|4|5|7|5
1467|20190828052614.344007|20190828052614.344020|20190828052614.344025|13|5|4|1|2
1469|20190828052614.344015|20190828052614.344023|20190828052614.344028|8|5|8|3|3
1471|20190828052614.344022|20190828052614.344034|20190828052614.344040|12|6|7|11|12
1473|20190828052614.344028|20190828052614.344040|20190828052614.344044|12|4|6|6|4
1475|20190828052614.344032|20190828052614.344041|20190828052614.344046|9|5|4|1|2
1477|20190828052614.344038|20190828052614.344045|20190828052614.344049|7|4|6|4|3
1479|20190828052614.344044|20190828052614.344055|20190828052614.344070|11|15|6|10|21
1481|20190828052614.344049|20190828052614.344067|20190828052614.344072|18|5|5|12|2
1483|20190828052614.344052|20190828052614.344078|20190828052614.344086|26|8|3|11|14
1485|20190828052614.344074|20190828052614.344080|20190828052614.344089|6|9|22|2|3
1487|20190828052614.344079|20190828052614.344091|20190828052614.344095|12|4|5|11|6
1489|20190828052614.344085|20190828052614.344097|20190828052614.344102|12|5|6|6|7
1491|20190828052614.344088|20190828052614.344098|20190828052614.344105|10|7|3|1|3
1493|20190828052614.344095|20190828052614.344101|20190828052614.344107|6|6|7|3|2
1495|20190828052614.344101|20190828052614.344112|20190828052614.344117|11|5|6|11|10
1497|20190828052614.344106|20190828052614.344118|20190828052614.344123|12|5|5|6|6
1499|20190828052614.344110|20190828052614.344119|20190828052614.344125|9|6|4|1|2
1501|20190828052614.344116|20190828052614.344122|20190828052614.344128|6|6|6|3|3
1503|20190828052614.344122|20190828052614.344134|20190828052614.344140|12|6|6|12|12
1505|20190828052614.344127|20190828052614.344140|20190828052614.344144|13|4|5|6|4
1507|20190828052614.344131|20190828052614.344141|20190828052614.344147|10|6|4|1|3
1509|20190828052614.344137|20190828052614.344144|20190828052614.344149|7|5|6|3|2
1511|20190828052614.344144|20190828052614.344164|20190828052614.344170|20|6|7|20|21
1513|20190828052614.344162|20190828052614.344168|20190828052614.344173|6|5|18|4|3
1515|20190828052614.344168|20190828052614.344182|20190828052614.344187|14|5|6|14|14
1517|20190828052614.344174|20190828052614.344189|20190828052614.344194|15|5|6|7|7
1519|20190828052614.344178|20190828052614.344190|20190828052614.344197|12|7|4|1|3
1521|20190828052614.344185|20190828052614.344192|20190828052614.344199|7|7|7|2|2
1523|20190828052614.344191|20190828052614.344204|20190828052614.344209|13|5|6|12|10
1525|20190828052614.344196|20190828052614.344212|20190828052614.344216|16|4|5|8|7
1527|20190828052614.344200|20190828052614.344213|20190828052614.344219|13|6|4|1|3
1529|20190828052614.344208|20190828052614.344215|20190828052614.344222|7|7|8|2|3
1531|20190828052614.344215|20190828052614.344228|20190828052614.344232|13|4|7|13|10
1533|20190828052614.344220|20190828052614.344233|20190828052614.344237|13|4|5|5|5
1535|20190828052614.344224|20190828052614.344234|20190828052614.344240|10|6|4|1|3
1537|20190828052614.344231|20190828052614.344237|20190828052614.344242|6|5|7|3|2
1539|20190828052614.344237|20190828052614.344249|20190828052614.344254|12|5|6|12|12
1541|20190828052614.344242|20190828052614.344255|20190828052614.344259|13|4|5|6|5
1543|20190828052614.344246|20190828052614.344256|20190828052614.344261|10|5|4|1|2
1545|20190828052614.344253|20190828052614.344259|20190828052614.344264|6|5|7|3|3
1547|20190828052614.344259|20190828052614.344270|20190828052614.344275|11|5|6|11|11
1549|20190828052614.344264|20190828052614.344276|20190828052614.344280|12|4|5|6|5
1551|20190828052614.344268|20190828052614.344277|20190828052614.344282|9|5|4|1|2
1553|20190828052614.344274|20190828052614.344280|20190828052614.344284|6|4|6|3|2
1555|20190828052614.344281|20190828052614.344292|20190828052614.344297|11|5|7|12|13
1557|20190828052614.344286|20190828052614.344298|20190828052614.344302|12|4|5|6|5
1559|20190828052614.344290|20190828052614.344299|20190828052614.344304|9|5|4|1|2
1561|20190828052614.344296|20190828052614.344301|20190828052614.344306|5|5|6|2|2
1563|20190828052614.344302|20190828052614.344313|20190828052614.344318|11|5|6|12|12
1565|20190828052614.344307|20190828052614.344319|20190828052614.344322|12|3|5|6|4
1567|20190828052614.344310|20190828052614.344320|20190828052614.344324|10|4|3|1|2
1569|20190828052614.344316|20190828052614.344322|20190828052614.344327|6|5|6|2|3
1571|20190828052614.344322|20190828052614.344336|20190828052614.344341|14|5|6|14|14
1573|20190828052614.344327|20190828052614.344342|20190828052614.344345|15|3|5|6|4
1575|20190828052614.344332|20190828052614.344343|20190828052614.344348|11|5|5|1|3
1577|20190828052614.344339|20190828052614.344345|20190828052614.344350|6|5|7|2|2
1579|20190828052614.344344|20190828052614.344355|20190828052614.344360|11|5|5|10|10
1581|20190828052614.344349|20190828052614.344361|20190828052614.344364|12|3|5|6|4
1583|20190828052614.344352|20190828052614.344362|20190828052614.344367|10|5|3|1|3
1585|20190828052614.344359|20190828052614.344364|20190828052614.344369|5|5|7|2|2
1587|20190828052614.344364|20190828052614.344376|20190828052614.344381|12|5|5|12|12
1589|20190828052614.344370|20190828052614.344382|20190828052614.344385|12|3|6|6|4
1591|20190828052614.344373|20190828052614.344383|20190828052614.344388|10|5|3|1|3
1593|20190828052614.344379|20190828052614.344385|20190828052614.344390|6|5|6|2|2
1595|20190828052614.344385|20190828052614.344397|20190828052614.344402|12|5|6|12|12
1597|20190828052614.344391|20190828052614.344403|20190828052614.344406|12|3|6|6|4
1599|20190828052614.344394|20190828052614.344404|20190828052614.344408|10|4|3|1|2
1601|20190828052614.344400|20190828052614.344406|20190828052614.344411|6|5|6|2|3
1603|20190828052614.344406|20190828052614.344418|20190828052614.344423|12|5|6|12|12
1605|20190828052614.344412|20190828052614.344424|20190828052614.344427|12|3|6|6|4
1607|20190828052614.344416|20190828052614.344425|20190828052614.344430|9|5|4|1|3
1609|20190828052614.344421|20190828052614.344428|20190828052614.344432|7|4|5|3|2
1611|20190828052614.344427|20190828052614.344439|20190828052614.344445|12|6|6|11|13
1613|20190828052614.344433|20190828052614.344446|20190828052614.344449|13|3|6|7|4
1615|20190828052614.344437|20190828052614.344447|20190828052614.344452|10|5|4|1|3
1617|20190828052614.344443|20190828052614.344449|20190828052614.344454|6|5|6|2|2
1619|20190828052614.344449|20190828052614.344461|20190828052614.344465|12|4|6|12|11
1621|20190828052614.344454|20190828052614.344467|20190828052614.344471|13|4|5|6|6
1623|20190828052614.344457|20190828052614.344468|20190828052614.344473|11|5|3|1|2
1625|20190828052614.344465|20190828052614.344470|20190828052614.344476|5|6|8|2|3
1627|20190828052614.344470|20190828052614.344490|20190828052614.344496|20|6|5|20|20
1629|20190828052614.344475|20190828052614.344492|20190828052614.344498|17|6|5|2|2
1631|20190828052614.344479|20190828052614.344493|20190828052614.344501|14|8|4|1|3
1633|20190828052614.344486|20190828052614.344500|20190828052614.344505|14|5|7|7|4
1635|20190828052614.344495|20190828052614.344518|20190828052614.344523|23|5|9|18|18
1637|20190828052614.344504|20190828052614.344519|20190828052614.344525|15|6|9|1|2
1639|20190828052614.344510|20190828052614.344532|20190828052614.344537|22|5|6|13|12
1641|20190828052614.344514|20190828052614.344534|20190828052614.344540|20|6|4|2|3
1643|20190828052614.344521|20190828052614.344534|20190828052614.344542|13|8|7|0|2
1645|20190828052614.344531|20190828052614.344551|20190828052614.344556|20|5|10|17|14
1647|20190828052614.344543|20190828052614.344553|20190828052614.344559|10|6|12|2|3
1649|20190828052614.344551|20190828052614.344571|20190828052614.344576|20|5|8|18|17
1651|20190828052614.344563|20190828052614.344572|20190828052614.344578|9|6|12|1|2
1653|20190828052614.344570|20190828052614.344600|20190828052614.344605|30|5|7|28|27
1655|20190828052614.344595|20190828052614.344617|20190828052614.344622|22|5|25|17|17
1657|20190828052614.344609|20190828052614.344632|20190828052614.344637|23|5|14|15|15
1659|20190828052614.344621|20190828052614.344633|20190828052614.344639|12|6|12|1|2
1661|20190828052614.344629|20190828052614.344657|20190828052614.344662|28|5|8|24|23
1663|20190828052614.344654|20190828052614.344667|20190828052614.344675|13|8|25|10|13
1665|20190828052614.344660|20190828052614.344677|20190828052614.344681|17|4|6|10|6
1667|20190828052614.344671|20190828052614.344679|20190828052614.344684|8|5|11|2|3
1674|20190828052614.344678|20190828052614.344696|20190828052614.344701|18|5|7|17|17
1677|20190828052614.344688|20190828052614.344704|20190828052614.344710|16|6|10|8|9
1679|20190828052614.344699|20190828052614.344706|20190828052614.344720|7|14|11|2|10
1681|20190828052614.344705|20190828052614.344720|20190828052614.344725|15|5|6|14|5
1689|20190828052614.344724|20190828052614.344745|20190828052614.344749|21|4|19|25|24
1693|20190828052614.344738|20190828052614.344754|20190828052614.344759|16|5|14|9|10
1695|20190828052614.344747|20190828052614.344755|20190828052614.344762|8|7|9|1|3
1697|20190828052614.344754|20190828052614.344764|20190828052614.344769|10|5|7|9|7
1699|20190828052614.344760|20190828052614.344781|20190828052614.344786|21|5|6|17|17
1701|20190828052614.344767|20190828052614.344782|20190828052614.344789|15|7|7|1|3
1703|20190828052614.344778|20190828052614.344799|20190828052614.344804|21|5|11|17|15
1705|20190828052614.344791|20190828052614.344807|20190828052614.344822|16|15|13|8|18
1707|20190828052614.344797|20190828052614.344809|20190828052614.344824|12|15|6|2|2
1709|20190828052614.344808|20190828052614.344835|20190828052614.344840|27|5|11|26|16
1711|20190828052614.344830|20190828052614.344853|20190828052614.344858|23|5|22|18|18
1713|20190828052614.344845|20190828052614.344868|20190828052614.344873|23|5|15|15|15
1715|20190828052614.344856|20190828052614.344869|20190828052614.344880|13|11|11|1|7
1718|20190828052614.344864|20190828052614.344887|20190828052614.344891|23|4|8|18|11
1720|20190828052614.344879|20190828052614.344888|20190828052614.344893|9|5|15|1|2
1726|20190828052614.344886|20190828052614.344905|20190828052614.344911|19|6|7|17|18
1728|20190828052614.344900|20190828052614.344915|20190828052614.344920|15|5|14|10|9
1730|20190828052614.344911|20190828052614.344925|20190828052614.344930|14|5|11|10|10
1732|20190828052614.344919|20190828052614.344943|20190828052614.344948|24|5|8|18|18
1734|20190828052614.344928|20190828052614.344944|20190828052614.344951|16|7|9|1|3
1736|20190828052614.344934|20190828052614.344954|20190828052614.344959|20|5|6|10|8
1738|20190828052614.344938|20190828052614.344955|20190828052614.344961|17|6|4|1|2
1740|20190828052614.344946|20190828052614.344956|20190828052614.344964|10|8|8|1|3
1742|20190828052614.344954|20190828052614.344964|20190828052614.344969|10|5|8|8|5
1744|20190828052614.344960|20190828052614.344981|20190828052614.344986|21|5|6|17|17
1746|20190828052614.344967|20190828052614.344982|20190828052614.344988|15|6|7|1|2
1748|20190828052614.344974|20190828052614.344988|20190828052614.344992|14|4|7|6|4
1750|20190828052614.344981|20190828052614.344989|20190828052614.344994|8|5|7|1|2
1752|20190828052614.344988|20190828052614.345004|20190828052614.345009|16|5|7|15|15
1754|20190828052614.344993|20190828052614.345022|20190828052614.345027|29|5|5|18|18
1756|20190828052614.345003|20190828052614.345023|20190828052614.345030|20|7|10|1|3
1758|20190828052614.345007|20190828052614.345024|20190828052614.345036|17|12|4|1|6
1760|20190828052614.345019|20190828052614.345038|20190828052614.345055|19|17|12|14|19
1762|20190828052614.345033|20190828052614.345053|20190828052614.345058|20|5|14|15|3
1767|20190828052614.345048|20190828052614.345063|20190828052614.345067|15|4|15|10|9
1774|20190828052614.345058|20190828052614.345073|20190828052614.345079|15|6|10|10|12
1776|20190828052614.345066|20190828052614.345089|20190828052614.345094|23|5|8|16|15
1778|20190828052614.345077|20190828052614.345090|20190828052614.345096|13|6|11|1|2
1780|20190828052614.345085|20190828052614.345108|20190828052614.345112|23|4|8|18|16
